PROTEIN_U,PROTEIN_V,CO_EXP
YLL019C,YNL202W,0.685126958594078
YKL156W,YKL191W,0.7480259729472702
YOR021C,YPR191W,0.0
YDR497C,YKL086W,0.052205802496872886
YCR028C,YDL236W,0.0
YDR345C,YLR038C,0.0
YEL036C,YLR432W,0.7175320123913955
YJR064W,YPL225W,0.0
YGL105W,YLR022C,0.44095794120616727
YKL150W,YLR448W,0.0
YBR237W,YML049C,0.0
YLL010C,YNR032W,0.0
YDR171W,YKR094C,0.0
YNR046W,YOR312C,0.0
YLR157C,YLR185W,0.0
YDR041W,YPL061W,0.0
YDR070C,YEL039C,0.7498690892058414
YDL076C,YOR167C,0.0
YKL162C,YLR186W,0.0
YDR171W,YLR367W,0.0
YKL035W,YPR043W,0.0
YBR066C,YLR119W,0.0
YLL019C,YPR110C,0.0
YDR194C,YER172C,0.0
YJL069C,YML046W,0.7069165912570123
YHR056C,YHR214W,0.0
YOR362C,YPR137W,0.0
YDL232W,YOR002W,0.0
YJL110C,YLR098C,0.09401311410303775
YNL315C,YOR163W,0.0
YBR036C,YNL047C,0.18041084655751657
YDR323C,YML110C,0.48489592032512746
YDL078C,YNL065W,0.0
YDR394W,YOR234C,0.0
YJL001W,YOL143C,0.40437618692696276
YBR068C,YFR017C,0.0
YBR039W,YHR160C,0.0
YER051W,YOR064C,0.0
YBL015W,YMR169C,0.0
YNL065W,YNL202W,0.0
YLR142W,YOL071W,0.0
YKR083C,YLR370C,0.4367598636869775
YGR262C,YOR267C,0.0
YBR117C,YLR258W,0.8107514187728085
YIL122W,YNL225C,0.0
YLR185W,YPL087W,0.0
YHR172W,YOR116C,0.0
YBR039W,YJR095W,0.45171842989509114
YKR034W,YKR099W,0.0
YEL036C,YPL193W,0.04703303037409077
YJL189W,YMR128W,0.6453307914956521
YNL113W,YPR102C,0.635083071172918
YKR035W-A,YLL019C,0.009841638297058742
YDL168W,YLR044C,0.1506967602953235
YDR435C,YHR195W,0.5962645150652492
YLR106C,YLR167W,0.5696383406170485
YEL013W,YML013W,0.4991455951848842
YMR096W,YOR052C,0.0
YBR225W,YLR186W,0.0
YEL031W,YOR381W,0.3153821925286357
YDR301W,YPR182W,0.0
YEL013W,YGL124C,0.0
YHR042W,YNL202W,0.0
YBR031W,YNL001W,0.7851215095264487
YGL040C,YKL141W,0.46820729441177644
YBR015C,YLR121C,0.20565214646857827
YDR323C,YJL012C,0.0
YKL187C,YPL058C,0.0
YKL163W,YLR190W,0.0
YER058W,YLR039C,0.18663579057639837
YMR128W,YOL038W,0.0
YLR185W,YOL023W,0.2235465243337454
YCL027W,YIL117C,0.0
YBR050C,YPL223C,0.10855740792118586
YDR231C,YNL054W,0.0
YLR111W,YOL151W,0.0
YGR118W,YLL040C,0.0
YKL150W,YML093W,0.0
YJL012C,YPL002C,0.08627825781065572
YJL001W,YLR222C,0.0
YDL066W,YFL056C,0.2609126024355105
YMR173W,YOR338W,0.0
YCL055W,YOR074C,0.0
YOR226C,YOR382W,0.0
YLL019C,YMR104C,0.6908072252796081
YKR028W,YNL059C,0.0
YJL219W,YML070W,0.6542186010328576
YHL040C,YJR130C,0.0
YFR015C,YJL167W,0.3742054224656088
YLR216C,YPL220W,0.0
YKL034W,YLR148W,0.0
YBR035C,YPL262W,0.004909845272810256
YDR035W,YLR134W,0.0
YDR188W,YGL011C,0.0
YDR256C,YHR160C,0.905147497238972
YBR267W,YDR418W,0.6181363116888141
YHR209W,YMR310C,0.0
YKL156W,YLR106C,0.5973562075889515
YHR137W,YMR323W,0.798642333853854
YFR004W,YJL197W,0.0
YLR185W,YLR346C,0.0
YLL040C,YMR143W,0.0
YDR098C,YML093W,0.652059888478968
YML063W,YOR210W,0.5505298386701392
YKL191W,YOR312C,0.0
YDR484W,YGR166W,0.06952189514050017
YBL093C,YEL044W,0.25682294609112993
YLR253W,YML128C,0.0
YDL130W,YNL113W,0.35969322960220684
YBR257W,YPR110C,0.5694573350305067
YBL093C,YGR090W,0.45314524669905354
YDL030W,YGR005C,0.0
YKR066C,YPR198W,0.5029795022635137
YDR516C,YKL156W,0.0
YBR149W,YDR072C,0.2591747024139231
YBR030W,YGL192W,0.0
YDR072C,YDR073W,0.8203724534304245
YAR071W,YPL219W,0.5315105275599461
YEL039C,YEL049W,0.6224318545005711
YDR158W,YLR447C,0.0
YDR098C,YLR441C,0.7331273015435218
YFR031C-A,YPR110C,0.6444680966200682
YAR071W,YBR191W,0.0
YGL226C-A,YOR249C,0.1279063895032693
YBR006W,YDR171W,0.8102819747162516
YGR027C,YNL066W,0.0
YGL121C,YLR325C,0.0
YBR104W,YJR016C,0.6451223270788927
YDR361C,YMR095C,0.1314034275771792
YML093W,YOR167C,0.7464098067052622
YDL111C,YPR034W,0.4348373217599859
YKL165C,YOR236W,0.0
YDR301W,YOR159C,0.024873941960835182
YDL166C,YLR228C,0.0
YDR363W,YHR134W,0.0829629447248344
YDR429C,YOR210W,0.5012638102010663
YKL086W,YLR327C,0.47809250818731164
YKL139W,YPL031C,0.0
YAR071W,YER092W,0.0
YKL150W,YLR441C,0.0
YGL202W,YIL125W,0.0
YGL103W,YMR281W,0.0
YDR045C,YLR192C,0.31127520525488456
YHR021C,YLR009W,0.5723686557823037
YBR297W,YHL028W,0.6130520017145747
YDR232W,YLR273C,0.0
YDR038C,YPR201W,0.0
YHR056C,YHR214W-A,0.0
YKR065C,YMR089C,0.6111882232266242
YJL173C,YMR121C,0.0
YOR100C,YOR348C,0.6218355691812087
YJR007W,YPL198W,0.38768854219318166
YDR453C,YPR069C,0.0
YGL184C,YGL189C,0.3433215221343577
YKR058W,YLR284C,0.9262599881587069
YBL041W,YPR110C,0.0
YBR229C,YKL195W,0.0
YDR394W,YNL137C,0.0
YHR051W,YPR047W,0.7435290535932892
YLR142W,YOR019W,0.0
YLR344W,YNL113W,0.5139686035666071
YGR174C,YOL140W,0.0
YIL124W,YNR019W,0.8684552761404324
YBR240C,YGL131C,0.19900237601969617
YER043C,YOR388C,0.0
YLR167W,YNR046W,0.3135180269424535
YGR105W,YOL028C,0.0
YLR216C,YOL040C,0.0
YMR182C,YOR038C,0.0
YBR008C,YKR076W,0.3266316752423704
YGR104C,YKL154W,0.0
YHL016C,YPR194C,0.0
YGL205W,YLR149C,0.0
YKL144C,YOR085W,0.0
YOR374W,YPL156C,0.5432648074770212
YDL076C,YKL150W,0.6720232332608964
YOL039W,YPL211W,0.740476163627956
YFR046C,YNR072W,0.0
YIL036W,YOR293W,0.0
YGR020C,YJR105W,0.315152137809355
YHR051W,YLR327C,0.5272725204821973
YHR049W,YPL061W,0.0
YML074C,YNL304W,0.0
YFR015C,YML043C,0.0
YJR043C,YOR217W,0.050278906037819794
YBL061C,YOR070C,0.0
YDR322W,YOL139C,0.2571921166826981
YAR071W,YML073C,0.0
YFL053W,YPL265W,0.0
YBL093C,YGR243W,0.0
YHR135C,YJL184W,0.07638506300028312
YBR221C,YFR033C,0.34682489177202624
YDL092W,YLR115W,0.0
YGR095C,YMR260C,0.6466349139118948
YDR126W,YLR262C,0.0
YDL083C,YJL219W,0.0
YLR421C,YOR115C,0.0
YBL015W,YDR529C,0.7790810935304154
YAL010C,YKL195W,0.0
YBR172C,YDL043C,0.33376353363524297
YDR394W,YLR119W,0.6114213845373911
YNL148C,YNL202W,0.3976044003028061
YDR155C,YLR029C,0.0
YHL038C,YML110C,0.3498454895690934
YHR157W,YNL227C,0.0
YDR406W,YJL167W,0.5030100099353201
YER123W,YHR082C,0.04887405452859507
YAL025C,YDR012W,0.6129508639205354
YDL204W,YKR090W,0.0
YGR253C,YLR277C,0.0
YER037W,YGL156W,0.6769046695996119
YBR092C,YDL198C,0.6835882375510818
YBR131W,YLR380W,0.0
YIL051C,YOL151W,0.0
YMR118C,YNR034W,0.0
YJL200C,YLL053C,0.0
YFR050C,YKL059C,0.0
YEL039C,YJR008W,0.0
YER082C,YOL038W,0.0
YHR067W,YOL096C,0.6517486170723201
YIR026C,YKR072C,0.4186362246940712
YMR128W,YOR167C,0.6812629179983344
YDL039C,YLL028W,0.31617236866212195
YDR075W,YPL152W,0.0
YBL072C,YNL066W,0.0
YNL328C,YOR045W,0.0
YGR132C,YJL177W,0.0
YBR122C,YFR033C,0.6189606387076568
YAL003W,YLR192C,0.718615743487227
YJR105W,YKL087C,0.4172405562280285
YBR031W,YML009C,0.05622235124898242
YDR231C,YLR174W,0.8255699801970606
YBR221C,YGR253C,0.2600480031482619
YML070W,YPL223C,0.26610462790380035
YJL001W,YPL081W,0.0
YLR116W,YLR329W,0.051644411552304925
YBR070C,YOR167C,0.0
YDL079C,YLR258W,0.42405748608838534
YER141W,YKR006C,0.5385304093360578
YBR167C,YKL013C,0.3130897805562096
YLR008C,YOL026C,0.0
YKL154W,YOR008C,0.0
YGL103W,YKL151C,0.0
YIL026C,YLR325C,0.0
YBL090W,YMR150C,0.09211793003664134
YGR227W,YJR131W,0.16754829673974514
YDR398W,YFR037C,0.31410542834993044
YAL002W,YMR275C,0.025806124430693855
YOR147W,YPL173W,0.21964616340304988
YNL160W,YPL230W,0.47773166408523554
YDR256C,YJR095W,0.6083144658034405
YHR135C,YPL236C,0.0
YDR403W,YOR313C,0.0
YDL181W,YFR015C,0.7782128688707755
YJR009C,YPR160W,0.5723895829328839
YGL163C,YPL153C,0.3411727610189589
YBR029C,YGL009C,0.43465642745018335
YMR043W,YPL089C,0.5984872846142623
YFL009W,YLR314C,0.35907495082450114
YGL013C,YGL237C,0.0
YBR182C,YHR206W,0.5954938602645631
YDL225W,YJL187C,0.6448327225631327
YJR053W,YNL298W,0.0
YLR176C,YPR065W,0.0
YGL190C,YLR079W,0.6014579525869719
YBR038W,YJR076C,0.2271942432870817
YBR049C,YGL162W,0.0
YML085C,YMR055C,0.0
YIL116W,YNL268W,0.0
YER040W,YLR013W,0.0
YDL020C,YGL073W,0.7602971693524663
YHR167W,YOR257W,0.0
YBR097W,YLR396C,0.4231896752559444
YKL092C,YLL021W,0.1984960863526544
YHR108W,YKR001C,0.11372404134085073
YER173W,YGR258C,0.11144988326340145
YOL067C,YOR038C,0.0
YDR077W,YLR342W,0.0
YBL008W,YPL038W,0.0
YJR010W,YLR142W,0.35259978933406827
YLR256W,YOR028C,0.8924769665340695
YAR019C,YLR131C,0.39171422325327937
YLR081W,YOL086C,0.0
YML095C,YPL164C,0.0
YER074W,YGR192C,0.0
YGR152C,YPR122W,0.09692447830471694
YDR259C,YDR451C,0.3755161308543033
YDR457W,YHR108W,0.0
YDR456W,YLR417W,0.7758136563736612
YHR174W,YOR344C,0.2050895060705167
YFR030W,YPL038W,0.0
YBR048W,YGR192C,0.0
YDR395W,YNL189W,0.0
YLR131C,YPL038W,0.0
YIR018W,YKR034W,0.0
YDR110W,YOR195W,0.3488827921557186
YMR016C,YMR042W,0.5327634109421472
YAL054C,YKL148C,0.0
YDR178W,YER145C,0.03676304989470803
YML097C,YOR036W,0.0
YDR461W,YNL268W,0.2814261854961821
YIL155C,YLR304C,0.533132798116816
YCL040W,YFR030W,0.0
YER065C,YPL061W,0.4037341060175075
YLR371W,YPL115C,0.0
YDR502C,YIL046W,0.08825627070303127
YFL014W,YHL021C,0.019263187881849927
YDR392W,YHL025W,0.22960765178654385
YAL012W,YPR167C,0.9143685929238217
YGL258W,YJL056C,0.3072111523298987
YBR267W,YLR075W,0.5456025862447602
YGR192C,YLR441C,0.0
YDR502C,YKL085W,0.18433420393457858
YBR098W,YLR032W,0.2915525042727099
YBR098W,YPL194W,0.3002379972734257
YDL017W,YGR236C,0.0
YAR019C,YLR182W,0.12129459708104474
YDR007W,YIL015W,0.0
YMR307W,YPL050C,0.6988974948688611
YGL162W,YPL049C,0.47146032189798326
YFR053C,YKL038W,0.37055750814994154
YCL040W,YOR027W,0.6334002730537324
YDR253C,YLR451W,0.4618979896132536
YCR066W,YLR234W,0.0
YDR310C,YOR372C,0.0
YDR440W,YLR226W,0.09813113506966467
YKL185W,YNL068C,0.0
YDR076W,YML058W,0.0
YKL038W,YKL062W,0.6579643540112894
YGR109C,YLR131C,0.0
YER111C,YOL108C,0.10110395985664129
YDR386W,YOR368W,0.1503003491905187
YKL109W,YKL141W,0.6117263354616977
YKR093W,YLR024C,0.0
YGR038W,YJR075W,0.0
YCL055W,YKL096W-A,0.0
YKL060C,YOL041C,0.0
YHL016C,YKL152C,0.08938675897817239
YLL019C,YOL126C,0.667978515634429
YBR173C,YNL186W,0.0
YER155C,YGR152C,0.0
YNL223W,YPR049C,0.6456021933285565
YLR258W,YOR113W,0.885464184098548
YER073W,YKL217W,0.0
YJL052W,YPL081W,0.0
YKL164C,YPL127C,0.0
YIL053W,YPR160W,0.0
YDL134C,YIL035C,0.0
YDL021W,YKL060C,0.0
YIR038C,YLR109W,0.8236419004988
YER148W,YNR053C,0.5311853253198322
YGR240C,YHL001W,0.38458449105184483
YKL035W,YMR173W,0.421676315368421
YKL060C,YLR388W,0.08722415278391613
YDL134C,YNL154C,0.0
YOR057W,YOR294W,0.0
YDR382W,YLL041C,0.0
YBR237W,YNL112W,0.20790227410464898
YMR242C,YOR074C,0.0
YMR316W,YOR080W,0.0
YHR104W,YLR134W,0.0
YCL055W,YER073W,0.0
YHR077C,YHR191C,0.2506461891952746
YGR244C,YNL052W,0.30837326976937457
YLR174W,YML100W,0.8507160906159091
YER021W,YOL135C,0.0
YER062C,YPR160W,0.0
YAL039C,YER091C,0.3776412289757784
YKL060C,YLL045C,0.0
YBR230C,YPL134C,0.2926827992707775
YJL177W,YKL060C,0.0
YOL052C,YOR178C,0.0
YBR085W,YJR150C,0.0
YKL054C,YLR373C,0.0
YDL140C,YGR253C,0.02462447397716466
YDR389W,YKL096W,0.5285191726606223
YER051W,YPR068C,0.0
YDR040C,YHR053C,0.0
YLR360W,YOR357C,0.41602352056537795
YBR070C,YGR180C,0.0
YDL170W,YML116W,0.2591367735913119
YOR224C,YPR107C,0.0
YJR019C,YNL117W,0.6906129757052634
YIL069C,YKL060C,0.0
YOL089C,YPL202C,0.2560157935624382
YGL062W,YNL142W,0.20786626128584762
YCR053W,YJR016C,0.6056337473399629
YML112W,YOL051W,0.19981785024961285
YHR066W,YPL235W,0.47453201370304826
YBR092C,YDR017C,0.29756991819240985
YDR447C,YOR074C,0.0
YDL002C,YPL047W,0.17387681258190776
YER091C,YOR100C,0.0
YGR256W,YKL152C,0.25540311368256785
YDR011W,YOL165C,0.0
YDR266C,YDR457W,0.0
YBR145W,YBR221C,0.090426593148935
YBL041W,YMR061W,0.18107549943092857
YDR226W,YLR304C,0.21663215094224697
YER117W,YPR074C,0.0
YDR529C,YER178W,0.1640974224415684
YMR318C,YOR120W,0.0
YNL186W,YOL145C,0.2487228980319996
YDR301W,YLR411W,0.01294856760149858
YGR288W,YKR034W,0.0
YMR150C,YOR045W,0.26305584306658375
YBR078W,YHR143W,0.0
YKL060C,YNL301C,0.0
YBR244W,YHR106W,0.0
YDR301W,YOL038W,0.0
YJR093C,YKL013C,0.05971344733435593
YBR128C,YPL166W,0.7398849755169159
YDR378C,YLR277C,0.0
YCL054W,YJL189W,0.5815088967513699
YDR155C,YGR135W,0.21031494091084785
YBR021W,YOR348C,0.0
YIR029W,YKL148C,0.12316959605156443
YLR174W,YMR173W,0.5018880429785602
YNL136W,YOR123C,0.014758811264704212
YGR034W,YPR074C,0.0
YBR039W,YDR226W,0.477340057346781
YEL020W-A,YMR035W,0.07882734355374041
YCR068W,YLL042C,0.0
YER123W,YIL035C,0.0
YBR294W,YPR191W,0.6329717615843249
YLR178C,YMR173W,0.8936069473159115
YBL047C,YGR086C,0.7942354277360978
YHL001W,YKL060C,0.0
YHR136C,YNL289W,0.0
YGL112C,YNR053C,0.3751931804410342
YIL062C,YJR093C,0.0
YDR040C,YHR055C,0.0
YBR092C,YER072W,0.8694651665036596
YDR162C,YOL009C,0.0
YJL006C,YOL148C,0.0
YDR032C,YER088C,0.5430677533256733
YLR330W,YPL192C,0.21687541307190533
YDR181C,YPR193C,0.47173189903842117
YGR244C,YHR007C,0.0
YFR015C,YLR142W,0.0
YBL026W,YDR243C,0.0
YDR500C,YKL060C,0.0228687470831637
YGR158C,YMR061W,0.0
YDR353W,YIL010W,0.2857913988556838
YDL160C,YGL222C,0.0
YDR180W,YOR073W,0.16519479551506486
YDL142C,YGR170W,0.12765666950512497
YHL001W,YPR074C,0.5350803180390538
YMR121C,YPR074C,0.5548577793748888
YLR452C,YPL049C,0.0
YKL148C,YNL009W,0.0
YGL125W,YOR100C,0.0
YDR518W,YJR150C,0.0
YDR284C,YGL229C,0.4724032414758674
YCL055W,YGR041W,0.6171088647997406
YHL015W,YPL173W,0.08115910483129937
YKR058W,YPR160W,0.9163462928104187
YFR037C,YOR117W,0.0
YEL044W,YMR116C,0.0
YFR040W,YKL012W,0.0
YLR024C,YPR093C,0.29879034281731454
YNL147W,YPR163C,0.0
YBR127C,YLR148W,0.0
YBL088C,YNL273W,0.0
YOR312C,YPL226W,0.0
YGR060W,YLR115W,0.0
YFR053C,YMR169C,0.024798975101885116
YGR043C,YKL148C,0.0
YAL038W,YKL180W,0.1958305575898638
YER091C,YFL056C,0.0
YDR178W,YDR270W,0.6915838423178882
YGL184C,YOL151W,0.6490462038728612
YJL062W,YLR330W,0.5482142782091357
YDR343C,YER062C,0.0
YNL065W,YNL241C,0.0
YOL044W,YOL126C,0.8899113206238836
YOR103C,YPR183W,0.026031622575589098
YBR290W,YKR021W,0.03877919167416854
YGR118W,YKL060C,0.035398315712167255
YBR204C,YJR004C,0.0
YGR224W,YMR202W,0.1605050693330016
YDR406W,YLR142W,0.0
YMR173W,YOR374W,0.6810372910035035
YML062C,YPL176C,0.014518703294826728
YER031C,YJL100W,0.0
YDL061C,YKL060C,0.0
YKL112W,YPL075W,0.0
YFR052W,YLR216C,0.316528261096168
YDR228C,YDR472W,0.0
YAL063C,YDR040C,0.0
YDL143W,YLR370C,0.0
YLR300W,YMR015C,0.0
YDR378C,YNL304W,0.04855089520346684
YJR105W,YKL152C,0.0
YGL205W,YOR095C,0.0
YDR171W,YPL058C,0.0
YGR240C,YMR170C,0.0
YDR098C,YOL151W,0.0
YNL012W,YNL210W,0.0
YER117W,YKL060C,0.0
YMR267W,YPL078C,0.7509359134796719
YDR148C,YKL152C,0.0
YDL232W,YOR207C,0.006669739560897613
YFL014W,YOL151W,0.8220523282682688
YDR456W,YLR034C,0.33813302133648104
YBR068C,YLR185W,0.0
YGR029W,YGR062C,0.4259466989076839
YEL071W,YKL148C,0.3685929263647532
YDR231C,YPL134C,0.5651218167821692
YLR277C,YOR224C,0.4151064142976989
YJR004C,YMR065W,0.5630641991130654
YDL056W,YNL314W,0.0
YGR244C,YNL289W,0.0
YBL064C,YBR216C,0.173109884218476
YGL226C-A,YOR207C,0.0
YDR028C,YER014C-A,0.0
YBL072C,YOR074C,0.1360141000887887
YFL041W,YPR167C,0.05856233086889096
YDL077C,YDL236W,0.20125151938602712
YGR060W,YLR284C,0.31664976411803925
YGR253C,YLR355C,0.0
YHR008C,YKL062W,0.6168250794230935
YGR033C,YPR133W-A,0.0
YCR105W,YLL028W,0.07596540996901284
YGR103W,YGR119C,0.2527293816374056
YEL063C,YLR081W,0.0
YBL016W,YBL105C,0.0
YGR236C,YML064C,0.4986368007042249
YBR140C,YIL106W,0.22242683468514066
YGL071W,YNL103W,0.0
YBR156C,YJL030W,0.0
YDR343C,YGL253W,0.0
YGL205W,YMR303C,0.925807341154475
YDR309C,YLR452C,0.0
YIR018W,YLR131C,0.0
YDL106C,YPL202C,0.0
YML099C,YOR372C,0.0
YDR256C,YLR304C,0.01487761325266876
YAR019C,YGL003C,0.25241178696311695
YGL013C,YPR065W,0.35272814252600126
YKL062W,YOR358W,0.24373359063263544
YGL194C,YPL015C,0.32618443252736007
YNL098C,YNL298W,0.0
YKL109W,YLR176C,0.5226322668160862
YIR018W,YLR182W,0.0
YER015W,YKL085W,0.0
YCL030C,YHL022C,0.0
YKL060C,YPR191W,0.0
YMR202W,YOL151W,0.0
YBL026W,YBR198C,0.10291599845740548
YEL065W,YKR052C,0.21369828201969027
YER001W,YGL032C,0.0
YDR011W,YDR453C,0.15560572792879365
YDL078C,YJL210W,0.7521887732352673
YLR174W,YLR180W,0.0
YGL044C,YKL025C,0.0
YHR092C,YPR074C,0.45937455447178266
YGR240C,YOR344C,0.3365318017004926
YDL137W,YGL210W,0.16276706208585795
Q0275,YOR369C,0.0
YDL058W,YMR218C,0.0
YCL063W,YCL064C,0.0556682300105753
YBR297W,YHR094C,0.0
YBR186W,YPL200W,0.08906280053406261
YBR207W,YPL117C,0.0
YIL101C,YOL013C,0.767449849333954
YGL030W,YOL102C,0.0
YCR009C,YDR323C,0.0577413030608251
YAL010C,YML104C,0.0
YDR394W,YKL060C,0.06459794304179518
Q0140,YIL022W,0.0
YDR216W,YNL202W,0.42609900407637596
YDL145C,YPR068C,0.45484062488434285
YBL051C,YCL011C,0.03234147641220455
YBR244W,YOL151W,0.25637003416222337
YAL054C,YKR066C,0.7229208413321716
YDL065C,YGR004W,0.0
YEL012W,YER100W,0.5947953511795274
YGL205W,YGR175C,0.3793088521940784
YCL043C,YOR198C,0.01864834438145608
YPR074C,YPR191W,0.16123269444736252
YKL213C,YMR275C,0.07090250465503337
YOL122C,YOR018W,0.3490680852694817
YJR132W,YNR031C,0.0
YDR259C,YFL021W,0.0
YBL038W,YOR065W,0.6014864885364418
YER001W,YPR149W,0.0
YMR164C,YOR038C,0.0
YER020W,YKL038W,0.6735348109897721
YDR456W,YMR319C,0.0
YGL212W,YML097C,0.0
YIL155C,YML042W,0.8356285197863773
YCL055W,YNL312W,0.012294354249068376
YDL235C,YER089C,0.3691327741352714
YKL127W,YML100W,0.31499619595289585
YDR007W,YML051W,0.0
YFL008W,YHL022C,0.26878148309365535
YBR160W,YDR007W,0.0
YDR123C,YKL112W,0.1795393527157758
YGL175C,YLR288C,0.0
YDR043C,YGL162W,0.14855286239654888
YAL041W,YLR353W,0.05030106755397173
YIL131C,YPL256C,0.7178147027912375
YKL101W,YPL042C,0.04208197209785429
YER041W,YKL011C,0.0
YKR052C,YMR058W,0.2397668762056904
YBR133C,YKL048C,0.15639256391611794
YDL217C,YMR150C,0.0
YGL094C,YIL038C,0.0593192310318428
YGR192C,YML024W,0.09696382714799781
YCL040W,YPR191W,0.2479044239645577
YJL157C,YNL053W,0.19550393785339407
YBL008W,YML099C,0.4970515221036644
YCL040W,YHR092C,0.0
YDR142C,YGL205W,0.47963284778950466
YJL073W,YLL024C,0.0692114799478913
YLR044C,YPR167C,0.4519283666995767
YCR065W,YNL312W,0.5098642987151271
YLR248W,YNL167C,0.0
YKL085W,YNL241C,0.6295661134529567
YDR123C,YIR023W,0.5750279577974744
YLR304C,YOR100C,0.69374345662997
YEL020W-A,YER154W,0.6839746438530826
YJL173C,YNL031C,0.18646040344492512
YJL089W,YMR070W,0.3194496647005006
YJL047C,YOR144C,0.0
YJR060W,YNL199C,0.0
YDR253C,YGL237C,0.0
YGL013C,YKL043W,0.0
YDR216W,YGR088W,0.10746459497357606
YIR017C,YOL108C,0.018848695496760527
YMR199W,YNL068C,0.0
YNL037C,YNL117W,0.24145988361482162
YGL237C,YNL309W,0.0
YDR388W,YER114C,0.0
YBL085W,YLR319C,0.0
YDR148C,YLR377C,0.24963422926566967
YHR153C,YIL072W,0.0
YBR196C,YLR304C,0.1319953717605787
YKR039W,YNL084C,0.005693172856316876
YDR481C,YNR006W,0.429093441426957
YER109C,YLR362W,0.0
YJL013C,YOR073W,0.21488474342559338
YDR386W,YMR167W,0.0
YAL034W-A,YCL029C,0.03761611492701405
YIL131C,YMR037C,0.06762173218870443
YIL013C,YOR153W,0.0
YDL035C,YKL038W,0.3593893584949197
YBL008W,YNL199C,0.4224966653649027
YKL043W,YKL112W,0.06602474753637573
YBR200W,YER149C,0.2699971547278391
YER020W,YOR140W,0.0
YDL154W,YLR251W,0.5552027757314476
YDL020C,YPR065W,0.08404967747223005
YJL074C,YOR073W,0.1924964119244032
YBR093C,YGR116W,0.13350314879553518
YEL021W,YIL162W,0.0
YML007W,YOL028C,0.0
YHR012W,YPL065W,0.0
YAR007C,YMR048W,0.4023066160797853
YER001W,YOR372C,0.0
YFR053C,YNL007C,0.032411065761102205
YBR140C,YOR195W,0.0
YDL022W,YDR536W,0.5875648628203446
YBL021C,YOR028C,0.0
YGL153W,YKR001C,0.31339508497399043
YHR084W,YPR104C,0.4373035517097265
YJR010C-A,YKR002W,0.030746058925668836
YDR207C,YHR206W,0.4992591551374974
YDR130C,YJL076W,0.1407831910363876
YFL008W,YOR073W,0.08003011186306705
YDL020C,YHR178W,0.594167934660263
YFR053C,YKR097W,0.6630790623125293
YDR043C,YGL237C,0.3097185769802112
YKL041W,YMR092C,0.0
YAL054C,YGR254W,0.32676360308613805
YFL021W,YHL027W,0.24465131283924735
YFR019W,YPL065W,0.2527559270662997
YGL073W,YLR451W,0.0
YDR207C,YJR060W,0.20851098043628646
YGL035C,YMR043W,0.2974324431079081
YDR004W,YPL024W,0.0
YBR201W,YFL031W,0.08489551402962327
YDR207C,YKL043W,0.0
YIL160C,YLR453C,0.25066643141626593
YEL021W,YLR081W,0.0
YLR032W,YML058W,0.0
YBL084C,YGR098C,0.0
YKL062W,YPL075W,0.10841269281706292
YFR034C,YPR065W,0.04115324642916509
YBR020W,YIL015W,0.0
YDR386W,YER179W,0.20368444809394878
YHR073W,YKL056C,0.0
YER183C,YHL033C,0.32888215573027985
YBR218C,YJL077C,0.0
YMR015C,YNL281W,0.3646320933337942
YGR221C,YLR019W,0.0
YDL044C,YMR281W,0.4052342330391967
YGR296W,YHR211W,0.0
YDR107C,YOR108W,0.0
YFR031C-A,YPR172W,0.0
YBR048W,YCR059C,0.616721334842632
YBL057C,YOR182C,0.5502735289957723
YBL014C,YKR072C,0.2834894615221258
YDR450W,YPR075C,0.0
YDR299W,YMR110C,0.0
YGL144C,YGR032W,0.0
YDR079W,YIL017C,0.046541664266939946
YBR297W,YPL114W,0.0
YDL198C,YIL003W,0.0
YCR083W,YLR162W,0.0
YNL140C,YOR037W,0.0
YDL202W,YGR084C,0.9090347154781427
YDR223W,YGR090W,0.0
YBL049W,YDL021W,0.22764393520239587
YAR069C,YPL220W,0.0
YDL214C,YDR261C,0.0
YJL025W,YPL250C,0.0
YKR094C,YML081W,0.0
YKR042W,YOL002C,0.0
YBR070C,YLL031C,0.0
YDR325W,YJR141W,0.0
YDR497C,YIL051C,0.1443377651326306
YER051W,YHL049C,0.0
YBR084W,YMR279C,0.0
YDR033W,YOL132W,0.30912426064764875
YIL001W,YPL220W,0.0
YDR035W,YOR289W,0.0
YLR367W,YOR087W,0.0
YDL193W,YJL053W,0.625886204967225
YJL120W,YNL148C,0.0
YCR008W,YOR320C,0.37544447270434594
YEL049W,YLR100W,0.0
YKR027W,YPL110C,0.15136382032026655
YDR242W,YHL036W,0.22889240739804176
YBL043W,YLR285W,0.02847280921696225
YGR034W,YNL318C,0.0
YBR051W,YIL113W,0.0
YBL046W,YDR450W,0.0
YJL116C,YOL136C,0.7763336346947319
YEL020C,YHR053C,0.0
YKR025W,YLR291C,0.6422148292505575
YBR079C,YPR107C,0.0
YDR194C,YEL006W,0.09266521720180736
YER082C,YNL140C,0.0
YJL178C,YKL071W,0.0
YCR028C,YLR411W,0.0
YBR177C,YPR161C,0.0
YLR250W,YNL069C,0.0
YJL190C,YLR009W,0.7342253751293407
YKR102W,YLR215C,0.0
YHR143W-A,YLR110C,0.0
YKL084W,YKR092C,0.3319997292503462
YHR163W,YIL117C,0.0
YAR035W,YLR414C,0.0
YNL136W,YNL313C,0.0
YMR025W,YPR161C,0.0
YDR221W,YJL035C,0.0
