PROTEIN_U,PROTEIN_V,TOPO,TOPO_L2,STRING,CO_OCCUR
YOR243C,YOR356W,0.01708,0.0,0.93,0.0
YBR291C,YLL024C,0.01708,0.0,0.0,0.0
YIL068C,YOL133W,0.01707,0.0,0.0,0.0
YJL124C,YMR056C,0.01707,0.0,0.0,0.0
YCR042C,YIL106W,0.01707,0.0,0.0,0.0
YHR064C,YLR411W,0.01707,0.0,0.0,0.0
YKL014C,YNL153C,0.01707,0.0,0.0,0.0
YKR080W,YMR070W,0.01707,0.0,0.541,0.0
YBR247C,YNL244C,0.01707,0.0,0.0,0.0
YLR075W,YOR193W,0.01707,0.0,0.0,0.0
YDR037W,YHL007C,0.01706,0.0,0.0,0.0
YBL032W,YLR246W,0.01706,0.0,0.55,0.0
YDL106C,YJR123W,0.01706,0.0,0.0,0.0
YIL148W,YKL209C,0.01705,0.0,0.829,0.0
YGL244W,YHR009C,0.01705,0.0,0.6,0.0
YFR034C,YPL122C,0.01705,0.0,0.819,0.0
YDR224C,YDR423C,0.01705,0.0,0.0,0.0
YBR109C,YGL141W,0.01704,0.0,0.0,0.0
YFL045C,YOL062C,0.01704,0.0,0.0,0.0
YDL030W,YDL239C,0.01704,0.0,0.0,0.0
YMR173W,YPL126W,0.01704,0.0,0.631,0.0
YKL181W,YOL128C,0.01704,0.0,0.0,0.0
YML097C,YOR089C,0.01704,0.0,0.9755,0.0
YBL032W,YNL328C,0.01704,0.0,0.55,0.0
YLL006W,YLR372W,0.01703,0.0,0.0,0.0
YDR494W,YGL122C,0.01703,0.0,0.554,0.0
YHR082C,YMR260C,0.01703,0.0,0.0,0.0
YDL216C,YNL077W,0.01703,0.0,0.0,0.0
YAL051W,YGR092W,0.01703,0.0,0.822,0.0
YDR480W,YHR016C,0.01703,0.0,0.551,0.0
YJL124C,YLR003C,0.01703,0.0,0.0,0.0
YBR169C,YPL162C,0.01702,0.0,0.0,0.0
YML092C,YOL082W,0.01702,0.0,0.0,0.0
YKL025C,YPL169C,0.01702,0.0,0.88,0.0
YGL208W,YNL330C,0.01702,0.0,0.0,0.0
YKL104C,YPR106W,0.01702,0.0,0.58,0.0
YEL017C-A,YLR080W,0.01701,0.0,0.0,0.0
YAL051W,YIL036W,0.01701,0.0,0.789,0.0
YNL124W,YPR201W,0.01701,0.0,0.0,0.0
YDR528W,YPL240C,0.01701,0.0,0.0,0.0
YGL208W,YLR249W,0.01701,0.0,0.565,0.0
YBR034C,YGR165W,0.01701,0.0,0.0,0.0
YIL030C,YOR251C,0.01701,0.0,0.0,0.0
YFL052W,YKL157W,0.01701,0.0,0.774,0.0
YDL028C,YFR038W,0.017,0.0,0.0,0.0
YBR123C,YGL133W,0.017,0.0,0.893,0.0
YJR072C,YLR350W,0.017,0.0,0.0,0.0
YFL050C,YHR135C,0.017,0.0,0.0,0.0
YDR381W,YGR149W,0.01699,0.0,0.639,0.0
YDL229W,YJR116W,0.01699,0.0,0.0,0.0
YDL227C,YDR335W,0.01699,0.0,0.86888,0.0
YDR034C,YLR328W,0.01698,0.0,0.0,0.0
YBR182C,YKL062W,0.01698,0.0,0.0,0.0645161290322581
YGR024C,YHR115C,0.01697,0.0,0.0,0.0
YER008C,YLR191W,0.01697,0.0,0.551,0.0
YDL133W,YNL255C,0.01697,0.0,0.0,0.0
YGR078C,YPL088W,0.01697,0.0,0.0,0.0
YNR046W,YPR054W,0.01697,0.0,0.0,0.0
YGL209W,YJL187C,0.01697,0.0,0.0,0.0
YLR090W,YOL066C,0.01696,0.0,0.0,0.0
YML034W,YPL198W,0.01696,0.0,0.0,0.0
YHR082C,YML054C,0.01696,0.0,0.0,0.0
YKL114C,YLR248W,0.01695,0.0,0.0,0.0
YCL063W,YPL240C,0.01695,0.0,0.554,0.0
YOR037W,YPL240C,0.01695,0.0,0.551,0.0
YBL032W,YLL009C,0.01694,0.0,0.55,0.0
YBR268W,YDL229W,0.01694,0.0,0.0,0.0
YDR069C,YNL088W,0.01694,0.0,0.572,0.0
YJL179W,YML089C,0.01694,0.0,0.0,0.0
YBR114W,YHR010W,0.01694,0.0,0.0,0.0
YLR347C,YOR025W,0.01693,0.0,0.0,0.0
YLR357W,YMR001C,0.01693,0.0,0.815,0.0
YCR028C-A,YDR296W,0.01693,0.0,0.0,0.0
YGR082W,YJR091C,0.01693,0.0,0.0,0.0
YDR301W,YGR240C,0.01692,0.0,0.787,0.0
YIL095W,YML088W,0.01692,0.0,0.821,0.0
YKR046C,YMR256C,0.01692,0.0,0.0,0.0
YDL013W,YIL046W,0.01692,0.0,0.0,0.0
YCR002C,YLR180W,0.01691,0.0,0.53,0.0
YDR540C,YGL180W,0.01691,0.0,0.0,0.0
YJL141C,YKL091C,0.01691,0.0,0.536,0.0
YGL162W,YGR152C,0.01691,0.0,0.0,0.0
YKL088W,YNL149C,0.01691,0.0,0.0,0.0
YDL004W,YDL160C,0.01691,0.0,0.0,0.0
YJL106W,YNL245C,0.01691,0.0,0.0,0.0
YDL229W,YDR019C,0.01691,0.0,0.0,0.0
YGL122C,YPL156C,0.01691,0.0,0.554,0.0
YKR030W,YPL240C,0.01691,0.0,0.563,0.0
YGR271C-A,YLR259C,0.0169,0.0,0.0,0.0
YJL051W,YKL130C,0.0169,0.0,0.999,0.0
YAL017W,YCL043C,0.0169,0.0,0.0,0.0
YLR016C,YLR453C,0.0169,0.0,0.0,0.0
YDL135C,YNL176C,0.0169,0.0,0.0,0.0
YGL127C,YJR097W,0.0169,0.0,0.0,0.0
YMR159C,YOR098C,0.01689,0.0,0.0,0.0
YER014W,YJL092W,0.01689,0.0,0.556,0.0
YER132C,YGR052W,0.01689,0.0,0.0,0.0
YAL024C,YGL037C,0.01689,0.0,0.0,0.0
YDL078C,YHR121W,0.01688,0.0,0.809,0.0
YGL170C,YMR153W,0.01688,0.0,0.0,0.0
YNL149C,YPL031C,0.01688,0.0,0.0,0.0
YIL047C,YPL031C,0.01688,0.0,0.0,0.0
YBL105C,YPR154W,0.01688,0.0,0.547,0.0
YDL112W,YJL034W,0.01688,0.0,0.0,0.0
YER168C,YGR128C,0.01688,0.0,0.823,0.0
YKL213C,YOR116C,0.01687,0.0,0.886,0.0
YLL039C,YNL054W,0.01687,0.0,0.0,0.0
YKL051W,YLR305C,0.01687,0.0,0.929035,0.0
YJL020C,YJR115W,0.01687,0.0,0.551,0.0
YIL061C,YMR044W,0.01687,0.0,0.0,0.0
YBL032W,YDR420W,0.01687,0.0,0.55,0.0
YGR209C,YOL139C,0.01687,0.0,0.82774,0.0
YGL127C,YMR054W,0.01687,0.0,0.0,0.0
YFL016C,YPR101W,0.01687,0.0,0.0,0.0
YAL005C,YNL286W,0.01686,0.0,0.0,0.0
YNL209W,YPL067C,0.01686,0.0,0.0,0.0
YDR439W,YKL088W,0.01686,0.0,0.0,0.0
YIL173W,YNL031C,0.01686,0.0,0.644,0.0
YAR064W,YNL077W,0.01686,0.0,0.0,0.0
YBR073W,YJR145C,0.01685,0.0,0.567,0.0
YHR129C,YOR098C,0.01685,0.0,0.0,0.0
YKL052C,YNR031C,0.01685,0.0,0.0,0.0
YML096W,YOR233W,0.01685,0.0,0.0,0.0
YGL039W,YIL030C,0.01685,0.0,0.0,0.0
YLL039C,YPL171C,0.01685,0.0,0.0,0.0
YDL143W,YPL216W,0.01685,0.0,0.0,0.0
YDR019C,YLL024C,0.01685,0.0,0.0,0.0
YNL064C,YPL208W,0.01684,0.0,0.0,0.0
YDR092W,YMR200W,0.01684,0.0,0.0,0.0
YBR233W,YNL288W,0.01684,0.0,0.0,0.0
YLR096W,YML048W,0.01684,0.0,0.0,0.0
YGL148W,YGR252W,0.01684,0.0,0.0,0.0
YAL020C,YBR254C,0.01684,0.0,0.566,0.0
YGR106C,YGR285C,0.01683,0.0,0.549,0.0
YOR223W,YPL063W,0.01683,0.0,0.0,0.0
YDR476C,YNL209W,0.01683,0.0,0.0,0.0
YER118C,YLL048C,0.01682,0.0,0.0,0.0
YBR260C,YDL140C,0.01682,0.0,0.83,0.0
YBL032W,YCL004W,0.01682,0.0,0.55,0.0
YDL164C,YOR046C,0.01682,0.0,0.0,0.0
YAL008W,YJL033W,0.01682,0.0,0.798,0.0
YDR027C,YFR024C-A,0.01682,0.0,0.551,0.0
YGL252C,YOR047C,0.01681,0.0,0.968,0.0
YOR232W,YPL204W,0.01681,0.0,0.0,0.0
YDL106C,YNL209W,0.01681,0.0,0.0,0.0
YAL005C,YDL202W,0.01681,0.0,0.0,0.0
YGL122C,YHR156C,0.01681,0.0,0.554,0.0
YGR271W,YLR045C,0.01681,0.0,0.0,0.0
YGL095C,YGL203C,0.01681,0.0,0.0,0.0
YHR083W,YOR293W,0.01681,0.0,0.0,0.0
YGL255W,YLL039C,0.01681,0.0,0.0,0.0
YLR373C,YOR368W,0.0168,0.0,0.0,0.0
YBL032W,YGR149W,0.0168,0.0,0.55,0.0
YBR039W,YKR036C,0.0168,0.0,0.0,0.0
YDR021W,YLR248W,0.0168,0.0,0.0,0.0
YLL039C,YOR348C,0.0168,0.0,0.55,0.0
YKL224C,YLL024C,0.0168,0.0,0.0,0.0
YOL018C,YPR183W,0.01679,0.0,0.0,0.0
YKL116C,YML073C,0.01679,0.0,0.0,0.0
YDL061C,YDR318W,0.01679,0.0,0.0,0.0
YIL074C,YNL311C,0.01679,0.0,0.875,0.0
YJL034W,YMR307W,0.01678,0.0,0.826,0.0
YIL046W,YNL245C,0.01678,0.0,0.506,0.0
YDR293C,YLR286C,0.01678,0.0,0.829,0.0
YBR059C,YNL277W,0.01678,0.0,0.0,0.0
YOL010W,YPL259C,0.01677,0.0,0.0,0.0
YLL039C,YNL159C,0.01677,0.0,0.0,0.0
YDL229W,YGR059W,0.01677,0.0,0.0,0.0
YKR065C,YKR076W,0.01677,0.0,0.0,0.0
YJL187C,YNR046W,0.01677,0.0,0.0,0.0
YML104C,YNL209W,0.01677,0.0,0.0,0.0
YER169W,YPL071C,0.01676,0.0,0.0,0.0
YGL096W,YOR319W,0.01676,0.0,0.62,0.0
YJR025C,YPL106C,0.01676,0.0,0.0,0.0
YHR027C,YPR058W,0.01676,0.0,0.0,0.0
YKL139W,YOL082W,0.01676,0.0,0.0,0.0
YER125W,YGL219C,0.01676,0.0,0.709,0.0
YBR138C,YGR223C,0.01676,0.0,0.819,0.0555555555555556
YKR018C,YNR029C,0.01675,0.0,0.867,0.0
YJR068W,YNL014W,0.01675,0.0,0.0,0.0
YHR011W,YPR004C,0.01675,0.0,0.0,0.0
YDR198C,YNL064C,0.01675,0.0,0.0,0.0
YBL032W,YER075C,0.01675,0.0,0.55,0.0
YGR108W,YPL124W,0.01675,0.0,0.0,0.0
YIL021W,YML075C,0.01674,0.0,0.595,0.0
YBR044C,YHR042W,0.01674,0.0,0.0,0.0
YBL032W,YPL014W,0.01674,0.0,0.55,0.0
YGR201C,YPL240C,0.01674,0.0,0.0,0.0
YBL002W,YJR010C-A,0.01674,0.0,0.687,0.0
YDL090C,YMR192W,0.01674,0.0,0.0,0.0
YCR076C,YGL137W,0.01674,0.0,0.0,0.0
YDR381W,YER174C,0.01673,0.0,0.665,0.0
YLR206W,YML094W,0.01673,0.0,0.0,0.0
YLL032C,YNL227C,0.01673,0.0,0.0,0.0
YGL122C,YLR073C,0.01673,0.0,0.554,0.0
YDR258C,YPR204W,0.01673,0.0,0.0,0.0
YLR423C,YOR226C,0.01673,0.0,0.0,0.0
YBR005W,YLL039C,0.01673,0.0,0.6256,0.0
YGL246C,YML010W,0.01672,0.0,0.559,0.0
YLR355C,YOR098C,0.01672,0.0,0.683,0.0
YJL006C,YNR033W,0.01672,0.0,0.0,0.0
YDR523C,YJR078W,0.01672,0.0,0.0,0.0
YER036C,YJL136C,0.01672,0.0,0.802,0.0
YMR101C,YPL240C,0.01672,0.0,0.563,0.0
YIL095W,YJR092W,0.01672,0.0,0.0,0.0
YLR380W,YMR223W,0.01672,0.0,0.0,0.0
YBR181C,YGL017W,0.01671,0.0,0.0,0.0
YER103W,YHR197W,0.01671,0.0,0.0,0.0
YDR012W,YNL008C,0.01671,0.0,0.0,0.0
YCL017C,YPL026C,0.0167,0.0,0.624,0.0
YHR027C,YLR341W,0.0167,0.0,0.809,0.0
YFL014W,YMR102C,0.0167,0.0,0.0,0.0
YEL042W,YIR038C,0.0167,0.0,0.0,0.0
YNL036W,YOR303W,0.0167,0.0,0.0,0.0
YHR197W,YKR084C,0.0167,0.0,0.0,0.0
YFL039C,YJR031C,0.0167,0.0,0.605,0.0
YDR445C,YLR295C,0.0167,0.0,0.0,0.0
YGR067C,YPL240C,0.01669,0.0,0.0,0.0
YNL255C,YPL196W,0.01669,0.0,0.0,0.0
YDL229W,YMR266W,0.01669,0.0,0.0,0.0
YDL227C,YDR200C,0.01669,0.0,0.586,0.0
YDR247W,YJL005W,0.01669,0.0,0.547,0.0
YLR453C,YPR144C,0.01669,0.0,0.0,0.0
YGR157W,YLR332W,0.01669,0.0,0.0,0.0
YDR477W,YIL044C,0.01668,0.0,0.0,0.0
YBR127C,YLR088W,0.01668,0.0,0.0,0.0
YGR179C,YOR026W,0.01668,0.0,0.895,0.0
YML062C,YNL097C,0.01668,0.0,0.515,0.0
YDR490C,YLR466W,0.01667,0.0,0.62,0.0
YFR009W,YHL039W,0.01667,0.0,0.766,0.0
YML065W,YOR324C,0.01667,0.0,0.0,0.0
YJR122W,YNL251C,0.01667,0.0,0.0,0.0
YDL229W,YIL013C,0.01667,0.0,0.0,0.0
YGR116W,YML058W,0.01667,0.0,0.96,0.0
YGR027C,YPR004C,0.01666,0.0,0.95,0.0
YCR042C,YLR089C,0.01666,0.0,0.0,0.0
YBL007C,YOR008C,0.01666,0.0,0.824,0.0
YAL005C,YOR350C,0.01666,0.0,0.0,0.0
YFL031W,YHR079C,0.01666,0.0,0.99818,0.173267326732673
YDL147W,YGL200C,0.01666,0.0,0.518778,0.0
YIL047C,YJL164C,0.01666,0.0,0.0,0.0
YJL111W,YMR275C,0.01665,0.0,0.0,0.0
YIL002C,YKR019C,0.01665,0.0,0.91976,0.0
YFL016C,YNL156C,0.01665,0.0,0.0,0.0
YFL009W,YKL185W,0.01665,0.0,0.827,0.0
YCR042C,YGR032W,0.01665,0.0,0.0,0.0
YGL062W,YHR107C,0.01665,0.0,0.0,0.0
YJR091C,YLR370C,0.01665,0.0,0.924848,0.0
YBR160W,YML083C,0.01665,0.0,0.0,0.0
YDL107W,YNL255C,0.01665,0.0,0.0,0.0
YFL016C,YKL171W,0.01665,0.0,0.0,0.0
YFR037C,YOR337W,0.01664,0.0,0.0,0.0
YMR131C,YPL042C,0.01664,0.0,0.0,0.0
YBR003W,YLR310C,0.01664,0.0,0.551,0.0
YCL055W,YGL122C,0.01664,0.0,0.554,0.0
YCL009C,YML065W,0.01664,0.0,0.0,0.0
YDR499W,YNL026W,0.01663,0.0,0.0,0.0
YMR139W,YPR106W,0.01663,0.0,0.0,0.0
YER001W,YER157W,0.01663,0.0,0.87994,0.0
YLL024C,YNL309W,0.01663,0.0,0.0,0.0
YFR021W,YPL258C,0.01663,0.0,0.0,0.0
YBL104C,YPL204W,0.01663,0.0,0.0,0.0
YDR259C,YJL164C,0.01663,0.0,0.0,0.0
YAL026C,YJL042W,0.01662,0.0,0.818,0.0
YAR019C,YKL166C,0.01662,0.0,0.0,0.0
YHR122W,YOR365C,0.01662,0.0,0.0,0.0
YDL030W,YDR026C,0.01662,0.0,0.0,0.0
YGL135W,YLR137W,0.01662,0.0,0.0,0.0
YLL024C,YLR346C,0.01662,0.0,0.0,0.0
YER125W,YKL124W,0.01662,0.0,0.503,0.0
YIL003W,YPL240C,0.01662,0.0,0.60233,0.0
YGR233C,YML014W,0.01661,0.0,0.7,0.0
YEL018W,YOR128C,0.01661,0.0,0.0,0.0
YGR124W,YKL137W,0.01661,0.0,0.0,0.0
YEL023C,YLR249W,0.01661,0.0,0.633,0.0
YIL095W,YLR015W,0.01661,0.0,0.802,0.0
YML042W,YOL075C,0.01661,0.0,0.0,0.0
YDR092W,YPL070W,0.01661,0.0,0.0,0.0
YBR177C,YFR014C,0.01661,0.0,0.0,0.0
YFR024C-A,YIR018W,0.0166,0.0,0.544,0.0
YCL031C,YKL009W,0.0166,0.0,0.872259637,0.0
YGR187C,YLR424W,0.0166,0.0,0.0,0.0
YDL229W,YKR045C,0.0166,0.0,0.0,0.0
YAR007C,YJL165C,0.0166,0.0,0.0,0.0
YGR128C,YKL205W,0.0166,0.0,0.977023807,0.0
YGL037C,YHR114W,0.01659,0.0,0.0,0.0
YMR192W,YPL249C-A,0.01659,0.0,0.653,0.0
YGL180W,YOR344C,0.01659,0.0,0.0,0.0
YDR062W,YLL045C,0.01659,0.0,0.0,0.0
YDL129W,YDL229W,0.01659,0.0,0.0,0.0
YBR160W,YLR009W,0.01659,0.0,0.0,0.0
YDR481C,YER021W,0.01658,0.0,0.0,0.0
YJR095W,YLL039C,0.01658,0.0,0.55,0.0
YBR227C,YML064C,0.01658,0.0,0.0,0.0
YDR137W,YMR146C,0.01658,0.0,0.639,0.0
YEL030W,YIR014W,0.01657,0.0,0.0,0.0
YJL147C,YOL147C,0.01657,0.0,0.0,0.0
YFL002C,YGL064C,0.01657,0.0,0.774334,0.0588235294117647
YIL027C,YPL070W,0.01656,0.0,0.0,0.0
YGL084C,YNL058C,0.01656,0.0,0.0,0.0
YAR070C,YLR200W,0.01656,0.0,0.0,0.0
YDL086W,YDL229W,0.01655,0.0,0.0,0.0
YDR081C,YKL104C,0.01655,0.0,0.767,0.0
YDL053C,YFR013W,0.01655,0.0,0.797,0.0
YDR477W,YGR043C,0.01654,0.0,0.0,0.0
YDR171W,YER066W,0.01654,0.0,0.0,0.0
YDL220C,YFL029C,0.01654,0.0,0.0,0.0
YNL255C,YPR134W,0.01654,0.0,0.0,0.0
YBR050C,YER133W,0.01654,0.0,0.999862,0.0
YBR031W,YNL023C,0.01654,0.0,0.672,0.0
YBL032W,YGR146C,0.01653,0.0,0.55,0.0
YDR520C,YLR291C,0.01653,0.0,0.929,0.0
YIR014W,YNL209W,0.01653,0.0,0.0,0.0
YHR078W,YLR320W,0.01653,0.0,0.0,0.0
YJL168C,YLL018C,0.01653,0.0,0.0,0.0
YDL155W,YPL190C,0.01653,0.0,0.581,0.0
YNL251C,YPL222W,0.01653,0.0,0.0,0.0
YDL210W,YDL212W,0.01652,0.0,0.0,0.0
YDR207C,YML099C,0.01652,0.0,0.99468865,0.0
YDL181W,YGL106W,0.01652,0.0,0.81,0.0
YJL154C,YKL171W,0.01652,0.0,0.508,0.0
YDR005C,YGL044C,0.01652,0.0,0.0,0.0
YGR209C,YPL020C,0.01652,0.0,0.0,0.0
YDL055C,YNL149C,0.01652,0.0,0.981,0.0
YDL030W,YOR017W,0.01651,0.0,0.0,0.0
YHR111W,YIL132C,0.01651,0.0,0.0,0.0
YER088C,YMR260C,0.01651,0.0,0.571,0.0
YKL150W,YKR046C,0.01651,0.0,0.657,0.0
YGL122C,YHR001W-A,0.01651,0.0,0.554,0.0
YDR135C,YJR022W,0.01651,0.0,0.0,0.0
YDL101C,YMR226C,0.01651,0.0,0.0,0.0
YPL031C,YPL279C,0.0165,0.0,0.0,0.0
YEL048C,YMR022W,0.0165,0.0,0.0,0.0
YBL039C,YMR024W,0.0165,0.0,0.847,0.0
YCR061W,YIL147C,0.0165,0.0,0.0,0.0
YDL229W,YNR071C,0.0165,0.0,0.0,0.0
YMR104C,YOR154W,0.01649,0.0,0.0,0.0
YGR067C,YGR103W,0.01649,0.0,0.802,0.0
YAR073W,YDL074C,0.01649,0.0,0.0,0.0
YDR232W,YLL039C,0.01649,0.0,0.5617,0.0
YEL013W,YIL129C,0.01649,0.0,0.815,0.0
YKL116C,YMR203W,0.01649,0.0,0.0,0.0
YER047C,YKL032C,0.01649,0.0,0.929,0.0
YHR038W,YLL026W,0.01648,0.0,0.0,0.0
YHR082C,YMR102C,0.01648,0.0,0.0,0.0
YKR081C,YLR185W,0.01648,0.0,0.0,0.0
YHL034C,YKR023W,0.01648,0.0,0.731,0.0
YER056C-A,YKR081C,0.01648,0.0,0.0,0.0
YBR170C,YLR044C,0.01648,0.0,0.856,0.0
YDR081C,YIR010W,0.01647,0.0,0.547,0.0
YGR214W,YOR075W,0.01647,0.0,0.0,0.0
YBR004C,YHR080C,0.01647,0.0,0.0,0.0
YPL140C,YPR108W,0.01647,0.0,0.0,0.0
YHR165C,YJR072C,0.01647,0.0,0.53338,0.0
YBR179C,YKL116C,0.01647,0.0,0.0,0.0
YBL001C,YGL122C,0.01647,0.0,0.554,0.0
YHR078W,YMR301C,0.01647,0.0,0.0,0.0
YJL002C,YKR089C,0.01646,0.0,0.0,0.0
YEL001C,YGR126W,0.01646,0.0,0.766,0.0
YER174C,YOR046C,0.01646,0.0,0.0,0.0
YBR296C,YHR188C,0.01646,0.0,0.0,0.0
YNL168C,YPL037C,0.01646,0.0,0.787,0.0
YER104W,YGL122C,0.01646,0.0,0.554,0.0
YCL047C,YKR022C,0.01646,0.0,0.765,0.0
YIR017C,YPR086W,0.01646,0.0,0.870828,0.0
YAL005C,YFL027C,0.01645,0.0,0.0,0.0
YML095C,YPL072W,0.01644,0.0,0.561,0.0
YLR259C,YOR356W,0.01644,0.0,0.642356,0.0
YJL147C,YJR068W,0.01644,0.0,0.0,0.0
YLR328W,YML064C,0.01644,0.0,0.838,0.0
YJL179W,YOL049W,0.01644,0.0,0.0,0.0
YDR352W,YLL024C,0.01644,0.0,0.0,0.0
YDR516C,YGR232W,0.01644,0.0,0.999,0.0
YHR152W,YPL174C,0.01643,0.0,0.725,0.0
YER042W,YGL122C,0.01643,0.0,0.554,0.0
YHL024W,YJL106W,0.01643,0.0,0.920456,0.0517241379310345
YBL064C,YNR031C,0.01642,0.0,0.608,0.0
YGL115W,YGL216W,0.01642,0.0,0.725,0.0
YGR270W,YHR020W,0.01642,0.0,0.544,0.0
YBR132C,YLL039C,0.01642,0.0,0.55,0.0
YDR257C,YJL008C,0.01642,0.0,0.0,0.0
YBR034C,YOR223W,0.01642,0.0,0.0,0.0
YIL098C,YPR180W,0.01642,0.0,0.0,0.0
YCR028C-A,YOR357C,0.01641,0.0,0.0,0.0
YGL056C,YGL179C,0.01641,0.0,0.0,0.0
YCR030C,YNR047W,0.01641,0.0,0.683,0.0
YGR052W,YNL117W,0.01641,0.0,0.0,0.0
YGL045W,YML094W,0.01641,0.0,0.0,0.0
YDR191W,YKR048C,0.01641,0.0,0.0,0.0
YMR201C,YPR135W,0.0164,0.0,0.584,0.0
YHL002W,YKL204W,0.0164,0.0,0.547,0.0
YJR142W,YPL141C,0.0164,0.0,0.0,0.0
YBL032W,YDL206W,0.0164,0.0,0.55,0.0
YDL239C,YKL103C,0.01639,0.0,0.631,0.0
YJL178C,YLR431C,0.01639,0.0,0.987717,0.09375
YCR028C,YOR254C,0.01639,0.0,0.0,0.0
YGR003W,YIL001W,0.01639,0.0,0.943613208,0.0
YLL024C,YNL022C,0.01639,0.0,0.0,0.0
YLR078C,YMR214W,0.01639,0.0,0.0,0.0
YGR017W,YMR022W,0.01639,0.0,0.0,0.0
YDR404C,YJL070C,0.01639,0.0,0.0,0.0
YMR064W,YPL106C,0.01639,0.0,0.0,0.0
YJL112W,YKL049C,0.01638,0.0,0.0,0.0
YBR138C,YGL122C,0.01638,0.0,0.554,0.0
YKL088W,YPL030W,0.01638,0.0,0.0,0.0
YER021W,YLR133W,0.01638,0.0,0.0,0.0
YIL143C,YNL085W,0.01638,0.0,0.0,0.0
YDL229W,YML119W,0.01638,0.0,0.0,0.0
YDL002C,YNL016W,0.01638,0.0,0.0,0.0
YGL212W,YOR117W,0.01638,0.0,0.557,0.0
YBL097W,YLL021W,0.01638,0.0,0.829,0.0
YGL073W,YOL016C,0.01638,0.0,0.829,0.0
YDR419W,YHR121W,0.01638,0.0,0.805,0.0
YMR199W,YPL255W,0.01637,0.0,0.648052,0.0
YHL050C,YNL255C,0.01637,0.0,0.0,0.0
YJL151C,YML097C,0.01637,0.0,0.692,0.0
YBR272C,YMR142C,0.01637,0.0,0.0,0.0
YDR422C,YDR516C,0.01637,0.0,0.836,0.0
YDL112W,YNL026W,0.01637,0.0,0.0,0.0
YBL032W,YBR235W,0.01636,0.0,0.55,0.0
YCL021W-A,YIR038C,0.01636,0.0,0.0,0.0
YBL075C,YNL305C,0.01636,0.0,0.0,0.0
YLR449W,YNL022C,0.01636,0.0,0.777,0.0
YDR164C,YKL130C,0.01636,0.0,0.816,0.0
YBL060W,YIR004W,0.01636,0.0,0.0,0.0
YDL219W,YLL024C,0.01636,0.0,0.0,0.0
YLR233C,YNL229C,0.01636,0.0,0.0,0.0
YLR068W,YNL255C,0.01635,0.0,0.0,0.0
YLR423C,YOR232W,0.01635,0.0,0.0,0.0
YFR028C,YOR073W,0.01635,0.0,0.0,0.0
YBL032W,YDR499W,0.01635,0.0,0.55,0.0
YJR059W,YNL166C,0.01634,0.0,0.0,0.0
YBL058W,YPR168W,0.01634,0.0,0.686,0.0
YOR098C,YOR370C,0.01634,0.0,0.0,0.0
YER034W,YPL031C,0.01634,0.0,0.0,0.0
YIL122W,YJL030W,0.01634,0.0,0.0,0.0
YHR158C,YJR097W,0.01634,0.0,0.0,0.0
YHR064C,YLL033W,0.01634,0.0,0.0,0.0
YBL032W,YOL119C,0.01634,0.0,0.55,0.0
YGL158W,YLL057C,0.01634,0.0,0.0,0.0
YHR014W,YPL031C,0.01634,0.0,0.0,0.0
YLR125W,YPL031C,0.01634,0.0,0.0,0.0
YLR453C,YPR110C,0.01633,0.0,0.0,0.0
YLR182W,YLR265C,0.01633,0.0,0.0,0.0
YBR005W,YER125W,0.01633,0.0,0.964144,0.0
YBL063W,YEL003W,0.01633,0.0,0.0,0.0
YBR160W,YOR008C,0.01632,0.0,0.7657,0.0
YJL095W,YNL133C,0.01632,0.0,0.0,0.0
YDR490C,YMR047C,0.01632,0.0,0.0,0.0
YHR023W,YMR015C,0.01632,0.0,0.578,0.0
YDL210W,YNL279W,0.01632,0.0,0.0,0.0
YER125W,YOR236W,0.01632,0.0,0.0,0.0
YER125W,YLR202C,0.01632,0.0,0.0,0.0
YLL039C,YMR266W,0.01632,0.0,0.55,0.0
YAL005C,YKR045C,0.01631,0.0,0.0,0.0
YDR096W,YOL034W,0.01631,0.0,0.0,0.0
YAR018C,YLR342W,0.01631,0.0,0.0,0.0
YEL020W-A,YGL122C,0.01631,0.0,0.554,0.0
YBL032W,YIL152W,0.0163,0.0,0.55,0.0
YKL178C,YNL154C,0.0163,0.0,0.0,0.0
YAL005C,YPL068C,0.0163,0.0,0.0,0.0
YDL056W,YNL154C,0.0163,0.0,0.0,0.0
YIL016W,YNL161W,0.0163,0.0,0.0,0.0
YBR132C,YPL240C,0.0163,0.0,0.563,0.0
YAR014C,YLR048W,0.0163,0.0,0.0,0.0
YBR058C,YLR340W,0.0163,0.0,0.0,0.0
YGL035C,YIL162W,0.01629,0.0,0.946496,0.0540540540540541
YJR083C,YLL026W,0.01629,0.0,0.0,0.0
YKL050C,YLR423C,0.01629,0.0,0.0,0.0
YMR167W,YOR232W,0.01629,0.0,0.0,0.0
YLR271W,YPL240C,0.01629,0.0,0.551,0.0
YFL047W,YJL095W,0.01629,0.0,0.836,0.0
YBL032W,YML116W,0.01629,0.0,0.55,0.0
YBR234C,YOR089C,0.01629,0.0,0.0,0.0
YGL122C,YMR185W,0.01628,0.0,0.554,0.0
YBL078C,YHR082C,0.01628,0.0,0.0,0.0
YDL229W,YNL129W,0.01628,0.0,0.0,0.0
YLR418C,YMR113W,0.01628,0.0,0.803,0.0
YIL002C,YJL083W,0.01628,0.0,0.96396,0.0
YHR007C,YLL048C,0.01628,0.0,0.0,0.0
