PROTEIN_U,PROTEIN_V,TOPO,TOPO_L2,STRING,CO_OCCUR
YEL009C,YJR060W,0.0,0.0,0.0,0.0574412532637076
YEL009C,YJR066W,0.0,0.0,0.966,0.0
YEL009C,YJR080C,0.0,0.13430848397805856,0.0,0.0
YEL009C,YJR094W-A,0.0,0.0,0.817,0.0
YEL009C,YKL032C,0.0,0.0,0.788,0.0
YEL009C,YKL058W,0.0,0.10398688090837414,0.0,0.0
YEL009C,YKL062W,0.0,0.0,0.0,0.0730027548209366
YEL009C,YKL109W,0.0,0.0,0.929243,0.0740181268882175
YEL009C,YKL112W,0.0,0.0,0.0,0.0663841807909605
YEL009C,YKL180W,0.0,0.0,0.817,0.0
YEL009C,YKL204W,0.0,0.0,0.839,0.0
YEL009C,YKR001C,0.0,0.1523132167667156,0.0,0.0
YEL009C,YKR026C,0.0,0.0,0.962676,0.0
YEL009C,YKR099W,0.0,0.0,0.983104,0.0750798722044728
YEL009C,YLL039C,0.0,0.0,0.826,0.0
YEL009C,YLR055C,0.0,0.10498898007377368,0.0,0.0
YEL009C,YLR200W,0.0,0.0,0.850489,0.0
YEL009C,YLR291C,0.0,0.0,0.644,0.0
YEL009C,YLR355C,0.0,0.0,0.522904,0.0
YEL009C,YLR423C,0.0,0.10745870905465982,0.0,0.0
YEL009C,YLR448W,0.0,0.0,0.817,0.0
YEL009C,YLR451W,0.0,0.0,0.86,0.0589171974522293
YEL009C,YML007W,0.0,0.0,0.0,0.082382762991128
YEL009C,YML015C,0.0,0.340955145070331,0.0,0.0
YEL009C,YML098W,0.0,0.39669578922237736,0.72,0.0
YEL009C,YML116W,0.0,0.0,0.824,0.0
YEL009C,YMR005W,0.0,0.12495627734611794,0.0,0.0
YEL009C,YMR037C,0.0,0.0,0.0,0.0911424903722722
YEL009C,YMR039C,0.0,0.0,0.598,0.0
YEL009C,YMR043W,0.0,0.0,0.0,0.0647571606475716
YEL009C,YMR096W,0.0,0.0,0.606,0.0
YEL009C,YMR108W,0.0,0.0,0.665482,0.0
YEL009C,YMR189W,0.0,0.0,0.553,0.0
YEL009C,YMR227C,0.0,0.2148232358804318,0.0,0.0
YEL009C,YMR236W,0.5177431234660367,0.0,0.993,0.0
YEL009C,YMR300C,0.0,0.0,0.89,0.0
YEL009C,YNL068C,0.0,0.0,0.0,0.0509461426491994
YEL009C,YNL103W,0.0,0.0,0.0,0.0619195046439628
YEL009C,YNL104C,0.0,0.0,0.598225,0.0
YEL009C,YNL167C,0.0,0.0,0.859234,0.0
YEL009C,YNL216W,0.0,0.0,0.0,0.0677126341866226
YEL009C,YNL229C,0.0,0.0,0.824,0.0
YEL009C,YNR023W,0.0,0.0,0.983584,0.0
YEL009C,YOL051W,0.0,0.13296630836503925,0.999901,0.0
YEL009C,YOL135C,0.0,0.23342057874299843,0.0,0.0
YEL009C,YOL148C,0.0,0.5133258110671325,0.850124,0.0
YEL009C,YOR023C,0.0,0.1193853190916076,0.78104,0.0
YEL009C,YOR047C,0.0,0.18098722826671415,0.0,0.0
YEL009C,YOR117W,0.0,0.10973158848680033,0.0,0.0
YEL009C,YOR174W,0.0,0.0,0.816,0.0
YEL009C,YOR184W,0.0,0.0,0.817,0.0
YEL009C,YOR194C,0.0,0.10398688090837414,0.0,0.0
YEL009C,YOR202W,0.0,0.0,0.968,0.0
YEL009C,YOR260W,0.0,0.0,0.989852,0.0
YEL009C,YOR290C,0.0,0.0,0.999722,0.0
YEL009C,YOR298C-A,0.0,0.0,0.973378,0.0
YEL009C,YOR312C,0.0,0.0,0.817,0.0
YEL009C,YOR323C,0.0,0.0,0.507,0.0
YEL009C,YOR375C,0.0,0.0,0.922,0.0
YEL009C,YPL011C,0.0,0.23977420014177114,0.0,0.0
YEL009C,YPL016W,0.0,0.0,0.995716,0.0
YEL009C,YPL031C,0.0,0.0,0.998116,0.0
YEL009C,YPL038W,0.0,0.0,0.77998,0.0
YEL009C,YPL042C,0.031484123324149176,0.0,0.994176,0.0
YEL009C,YPL079W,0.0,0.0,0.817,0.0
YEL009C,YPL122C,0.0,0.10398688090837414,0.0,0.0
YEL009C,YPL129W,0.0,0.0,0.86043,0.0
YEL009C,YPL181W,0.0,0.2655962849511903,0.0,0.0
YEL009C,YPL248C,0.0,0.5029055406164469,0.0,0.0
YEL009C,YPL254W,0.0,0.30994500410893217,0.0,0.0
YEL009C,YPR025C,0.0,0.0,0.72,0.0
YEL009C,YPR033C,0.0,0.0,0.597,0.0
YEL009C,YPR034W,0.0,0.0,0.83,0.0
YEL009C,YPR046W,0.0,0.0,0.725,0.0
YEL009C,YPR072W,0.0,0.19699130710095994,0.0,0.0
YEL009C,YPR086W,0.0,0.21337482104576663,0.7578,0.0
YEL009C,YPR104C,0.0,0.0,0.0,0.0627674750356633
YEL011W,YEL012W,0.0,0.0,0.586,0.0
YEL011W,YEL060C,0.0,0.0,0.536376,0.0
YEL011W,YER053C,0.0,0.0,0.85,0.0
YEL011W,YER054C,0.0,0.0,0.846,0.0
YEL011W,YER067W,0.0,0.0,0.957,0.0689655172413793
YEL011W,YER079W,0.0,0.0,0.796,0.0
YEL011W,YER091C,0.0,0.0,0.0,0.0555555555555556
YEL011W,YER150W,0.0,0.0,0.764,0.0
YEL011W,YER178W,0.0,0.0,0.0,0.0566037735849057
YEL011W,YFL014W,0.0,0.0,0.58348,0.0
YEL011W,YFL030W,0.0,0.0,0.0,0.111111111111111
YEL011W,YFR014C,0.0,0.0,0.524,0.0
YEL011W,YFR015C,0.0,0.0,0.99272647,0.162162162162162
YEL011W,YFR017C,0.0,0.0,0.975,0.08
YEL011W,YFR030W,0.0,0.0,0.0,0.0681818181818182
YEL011W,YFR053C,0.0,0.0,0.892816,0.0
YEL011W,YGL006W,0.0,0.0,0.593,0.0
YEL011W,YGL037C,0.0,0.0,0.928742,0.0
YEL011W,YGL121C,0.0,0.0,0.536,0.0
YEL011W,YGL122C,0.0,0.0,0.554,0.0
YEL011W,YGL156W,0.0,0.0,0.58,0.0
YEL011W,YGR008C,0.0,0.0,0.937,0.0833333333333333
YEL011W,YGR019W,0.0,0.0,0.542,0.0
YEL011W,YGR088W,0.0,0.0,0.893561,0.0
YEL011W,YGR136W,0.0,0.0,0.551,0.0
YEL011W,YGR194C,0.0,0.0,0.838,0.0
YEL011W,YGR224W,0.0,0.0,0.0,0.0689655172413793
YEL011W,YGR244C,0.0,0.0,0.50961355,0.0
YEL011W,YGR248W,0.0,0.0,0.9534,0.0833333333333333
YEL011W,YGR256W,0.0,0.0,0.0,0.0833333333333333
YEL011W,YGR292W,0.0,0.0,0.650599,0.0
YEL011W,YHL021C,0.0,0.0,0.953,0.0
YEL011W,YHR016C,0.0,0.0,0.523,0.0
YEL011W,YHR087W,0.0,0.0,0.732,0.0
YEL011W,YHR096C,0.0,0.0,0.0,0.0526315789473684
YEL011W,YHR097C,0.0,0.0,0.501,0.0
YEL011W,YHR104W,0.0,0.0,0.652,0.0
YEL011W,YIL033C,0.0,0.0,0.508285,0.0
YEL011W,YIL045W,0.0,0.0,0.558,0.0714285714285714
YEL011W,YIL053W,0.0,0.0,0.0,0.0555555555555556
YEL011W,YIL087C,0.0,0.0,0.567,0.0
YEL011W,YIL101C,0.0,0.0,0.622,0.0
YEL011W,YIL107C,0.0,0.0,0.0,0.0689655172413793
YEL011W,YIL124W,0.0,0.0,0.720064,0.0
YEL011W,YIL125W,0.0,0.0,0.0,0.0789473684210526
YEL011W,YIL136W,0.0,0.0,0.957,0.0
YEL011W,YIL155C,0.0,0.0,0.563575484,0.0571428571428571
YEL011W,YIR016W,0.0,0.0,0.67,0.0
YEL011W,YIR038C,0.0,0.0,0.571,0.0555555555555556
YEL011W,YJL094C,0.0,0.0,0.544,0.0
YEL011W,YJL137C,0.0,0.0,0.823593,0.0
YEL011W,YJL141C,0.0,0.0,0.691,0.0
YEL011W,YJL155C,0.0,0.0,0.0,0.0645161290322581
YEL011W,YJL161W,0.0,0.0,0.649,0.0
YEL011W,YJL163C,0.0,0.0,0.792,0.0
YEL011W,YJL164C,0.0,0.0,0.921,0.0
YEL011W,YJL216C,0.0,0.0,0.64557,0.0
YEL011W,YJR008W,0.0,0.0,0.694,0.0
YEL011W,YJR095W,0.0,0.0,0.0,0.0571428571428571
YEL011W,YJR096W,0.0,0.0,0.889,0.0
YEL011W,YKL026C,0.0,0.0,0.752,0.0
YEL011W,YKL035W,0.0,0.0,0.82943103,0.0975609756097561
YEL011W,YKL062W,0.0,0.0,0.642052,0.0
YEL011W,YKL085W,0.0,0.0,0.558208,0.0
YEL011W,YKL091C,0.0,0.0,0.892,0.0
YEL011W,YKL103C,0.0,0.0,0.53,0.0
YEL011W,YKL142W,0.0,0.0,0.728,0.0
YEL011W,YKL150W,0.0,0.0,0.763,0.0
YEL011W,YKL151C,0.0,0.0,0.743,0.0
YEL011W,YKL217W,0.0,0.0,0.0,0.0588235294117647
YEL011W,YKR049C,0.0,0.0,0.538,0.0
YEL011W,YKR058W,0.0,0.0,0.934431,0.0857142857142857
YEL011W,YKR067W,0.0,0.0,0.561,0.0
YEL011W,YKR076W,0.0,0.0,0.576,0.0
YEL011W,YLL026W,0.0,0.0,0.683317,0.0
YEL011W,YLL039C,0.0,0.0,0.6859,0.0
YEL011W,YLL041C,0.0,0.0,0.546375,0.0535714285714286
YEL011W,YLR134W,0.0,0.0,0.0,0.05
YEL011W,YLR149C,0.0,0.0,0.872,0.0
YEL011W,YLR177W,0.0,0.0,0.91,0.0
YEL011W,YLR178C,0.0,0.0,0.905,0.0
YEL011W,YLR251W,0.0,0.0,0.783,0.0
YEL011W,YLR252W,0.0,0.0,0.709,0.0
YEL011W,YLR258W,0.0,0.0,0.999271027,0.162162162162162
YEL011W,YLR270W,0.0,0.0,0.804,0.0
YEL011W,YLR304C,0.0,0.0,0.0,0.0543478260869565
YEL011W,YLR327C,0.0,0.0,0.779,0.0666666666666667
YEL011W,YLR345W,0.0,0.0,0.882,0.0
YEL011W,YLR356W,0.0,0.0,0.625,0.0
YEL011W,YML081C-A,0.0,0.0,0.0,0.0625
YEL011W,YML100W,0.0,0.0,0.994,0.0869565217391304
YEL011W,YML128C,0.0,0.0,0.967,0.0
YEL011W,YMR081C,0.0,0.0,0.0,0.0769230769230769
YEL011W,YMR090W,0.0,0.0,0.761,0.0
YEL011W,YMR105C,0.0,0.0,0.997977408,0.0517241379310345
YEL011W,YMR110C,0.0,0.0,0.819,0.0
YEL011W,YMR139W,0.0,0.0,0.533,0.0
YEL011W,YMR169C,0.0,0.0,0.0,0.0540540540540541
YEL011W,YMR175W,0.0,0.0,0.0,0.0769230769230769
YEL011W,YMR196W,0.0,0.0,0.956228,0.0
YEL011W,YMR197C,0.0,0.0,0.577,0.0
YEL011W,YMR250W,0.0,0.0,0.954,0.0
YEL011W,YMR291W,0.0,0.0,0.606,0.0
YEL011W,YMR297W,0.0,0.0,0.554464,0.0
YEL011W,YMR311C,0.0,0.0,0.502,0.0
YEL011W,YNL009W,0.0,0.0,0.0,0.0689655172413793
YEL011W,YNL015W,0.0,0.0,0.66,0.0666666666666667
YEL011W,YNL065W,0.0,0.0,0.0,0.0625
YEL011W,YNL115C,0.0,0.0,0.582,0.0
YEL011W,YNL141W,0.0,0.0,0.0,0.0526315789473684
YEL011W,YNL194C,0.0,0.0,0.591,0.0
YEL011W,YNL200C,0.0,0.0,0.925,0.0
YEL011W,YNL274C,0.0,0.0,0.903358,0.0
YEL011W,YNL305C,0.0,0.0,0.619,0.0
YEL011W,YNR001C,0.0,0.0,0.58528,0.0
YEL011W,YNR034W-A,0.0,0.0,0.86,0.0
YEL011W,YOL052C-A,0.0,0.0,0.698,0.0
YEL011W,YOL083W,0.0,0.0,0.6,0.0
YEL011W,YOL126C,0.0,0.0,0.0,0.0517241379310345
YEL011W,YOR120W,0.0,0.0,0.694,0.0
YEL011W,YOR142W,0.0,0.0,0.0,0.1
YEL011W,YOR173W,0.0,0.0,0.902,0.0
YEL011W,YOR178C,0.0,0.0,0.864772,0.0
YEL011W,YOR215C,0.0,0.0,0.567,0.0
YEL011W,YOR374W,0.0,0.0,0.833848,0.0714285714285714
YEL011W,YPL004C,0.0,0.0,0.706,0.0
YEL011W,YPL123C,0.0,0.0,0.649,0.0
YEL011W,YPL154C,0.0,0.0,0.617,0.0
YEL011W,YPL186C,0.0,0.0,0.843,0.0
YEL011W,YPL198W,0.0,0.0,0.0,0.0625
YEL011W,YPL203W,0.0,0.0,0.837,0.0
YEL011W,YPL223C,0.0,0.0,0.0,0.0526315789473684
YEL011W,YPL230W,0.0,0.0,0.865,0.0
YEL011W,YPL247C,0.0,0.0,0.753,0.0
YEL011W,YPR026W,0.0,0.0,0.736,0.0
YEL011W,YPR074C,0.0,0.0,0.0,0.0806451612903226
YEL011W,YPR160W,0.0,0.0,0.99856255476736,0.14
YEL011W,YPR167C,0.0,0.0,0.0,0.0526315789473684
YEL011W,YPR184W,0.0,0.0,0.981267022,0.166666666666667
YEL012W,YER079W,0.0,0.0,0.76,0.0
YEL012W,YER100W,0.0,0.0,0.0,0.0533333333333333
YEL012W,YER142C,0.0,0.0,0.612,0.0
YEL012W,YFR010W,0.0,0.0,0.815,0.0
YEL012W,YFR017C,0.0,0.0,0.573,0.0
YEL012W,YGL037C,0.0,0.0,0.615,0.0
YEL012W,YGL087C,0.0,0.0,0.9462309096376,0.0
YEL012W,YGL122C,0.0,0.0,0.554,0.0
YEL012W,YGL227W,0.0,0.0,0.882447,0.0
YEL012W,YGR008C,0.0,0.0,0.594,0.0
YEL012W,YGR194C,0.0,0.0,0.529,0.0
YEL012W,YHL021C,0.0,0.0,0.581,0.0
YEL012W,YHR104W,0.0,0.0,0.602,0.0
YEL012W,YHR137W,0.0,0.0,0.584,0.0
YEL012W,YHR138C,0.0,0.0,0.747,0.0
YEL012W,YHR171W,0.0,0.0,0.726742,0.0
YEL012W,YIL097W,0.0,0.0,0.513,0.0
YEL012W,YIL107C,0.0,0.0,0.538,0.0
YEL012W,YIL136W,0.0,0.0,0.683,0.0
YEL012W,YJL057C,0.0,0.0,0.604,0.0
YEL012W,YJL066C,0.0,0.0,0.651,0.0
YEL012W,YJL155C,0.0,0.0,0.723,0.0
YEL012W,YJL161W,0.0,0.0,0.515,0.0
YEL012W,YJL163C,0.0,0.0,0.745,0.0
YEL012W,YJL164C,0.0,0.0,0.627,0.0
YEL012W,YJR008W,0.0,0.0,0.59,0.0
YEL012W,YJR096W,0.0,0.0,0.608,0.0
YEL012W,YKL091C,0.0,0.0,0.739,0.0
YEL012W,YKL142W,0.0,0.0,0.729,0.0
YEL012W,YKL210W,0.0,0.0,0.678568,0.0
YEL012W,YKR011C,0.0,0.0,0.628,0.0
YEL012W,YKR076W,0.0,0.0,0.697,0.0
YEL012W,YLL026W,0.0,0.0,0.679,0.0
YEL012W,YLR059C,0.0,0.0,0.51,0.0
YEL012W,YLR080W,0.0,0.0,0.54,0.0
YEL012W,YLR149C,0.0,0.0,0.802,0.0
YEL012W,YLR270W,0.0,0.0,0.715,0.0
YEL012W,YLR306W,0.0,0.0,0.0,0.0677966101694915
YEL012W,YLR327C,0.0,0.0,0.67,0.0
YEL012W,YLR345W,0.0,0.0,0.75,0.0
YEL012W,YLR377C,0.0,0.0,0.607,0.0
YEL012W,YLR410W,0.0,0.0,0.772,0.0
YEL012W,YML004C,0.0,0.0,0.587,0.0
YEL012W,YML128C,0.0,0.0,0.512,0.0
YEL012W,YMR022W,0.0,0.0,0.96489376,0.0
YEL012W,YMR090W,0.0,0.0,0.52,0.0
YEL012W,YMR110C,0.0,0.0,0.732,0.0
YEL012W,YMR139W,0.0,0.0,0.614,0.0
YEL012W,YMR197C,0.0,0.0,0.630854,0.0
YEL012W,YMR250W,0.0,0.0,0.52,0.0
YEL012W,YMR275C,0.0,0.0,0.5,0.0
YEL012W,YMR311C,0.0,0.0,0.587,0.0
YEL012W,YNL015W,0.0,0.0,0.575,0.0
YEL012W,YNL115C,0.0,0.0,0.64,0.0
YEL012W,YNL200C,0.0,0.0,0.567,0.0
YEL012W,YOL032W,0.0,0.0,0.627,0.0
YEL012W,YOL048C,0.0,0.0,0.575,0.0
YEL012W,YOL082W,0.0,0.0,0.66,0.0
YEL012W,YOL083W,0.0,0.0,0.674,0.0
YEL012W,YOR036W,0.0,0.0,0.537,0.0
YEL012W,YOR173W,0.0,0.0,0.532,0.0
YEL012W,YOR215C,0.0,0.0,0.606,0.0
YEL012W,YOR289W,0.0,0.0,0.519,0.0
YEL012W,YOR339C,0.0,0.0,0.0,0.125
YEL012W,YPL123C,0.0,0.0,0.727,0.0
YEL012W,YPL203W,0.0,0.0,0.774,0.0
YEL012W,YPR026W,0.0,0.0,0.741,0.0
YEL013W,YEL043W,0.0,0.0,0.815,0.0
YEL013W,YER123W,0.0,0.0,0.921631,0.0
YEL013W,YER173W,0.0,0.1009363090489833,0.0,0.0
YEL013W,YFL005W,0.0,0.0,0.559,0.0
YEL013W,YFL039C,0.0,0.0,0.88951,0.0
YEL013W,YFR035C,0.0,0.0,0.815,0.0
YEL013W,YGL023C,0.0,0.0,0.859,0.0
YEL013W,YGL106W,0.0,0.0,0.585,0.0
YEL013W,YGL124C,0.0,0.0,0.0,0.0540540540540541
YEL013W,YGL126W,0.0,0.0,0.83,0.0
YEL013W,YGL180W,0.0,0.0,0.827,0.0
YEL013W,YGL212W,0.0,0.0,0.0,0.0714285714285714
YEL013W,YGR105W,0.0,0.0,0.549,0.0
YEL013W,YGR106C,0.0,0.0,0.549,0.0
YEL013W,YGR262C,0.0,0.0,0.817,0.0
YEL013W,YHR179W,0.0,0.15261413324283502,0.0,0.0
YEL013W,YHR195W,0.0,0.0,0.998368,0.0677966101694915
YEL013W,YIL129C,0.0,0.0,0.815,0.0
YEL013W,YJL061W,0.0,0.10863383006810778,0.0,0.0
YEL013W,YJR065C,0.0,0.0,0.930574,0.0
YEL013W,YJR066W,0.0,0.0,0.99,0.0
YEL013W,YKL060C,0.0,0.0,0.632,0.0
YEL013W,YKL079W,0.0,0.0,0.646,0.0
YEL013W,YKL196C,0.0,0.0,0.990072,0.0
YEL013W,YKR007W,0.0,0.0,0.988714,0.0
YEL013W,YLL039C,0.0,0.0,0.55,0.0
YEL013W,YLL043W,0.0,0.0,0.662,0.0
YEL013W,YLR093C,0.0,0.0,0.0,0.0666666666666667
YEL013W,YLR148W,0.0,0.0,0.0,0.0657894736842105
YEL013W,YLR246W,0.0,0.0,0.83,0.0
YEL013W,YLR418C,0.0,0.0,0.698,0.0
YEL013W,YML001W,0.0,0.0,0.0,0.072463768115942
YEL013W,YML013W,0.0,0.0,0.0,0.0540540540540541
YEL013W,YML121W,0.0,0.0,0.984,0.0
YEL013W,YMR015C,0.0,0.0,0.72,0.0
YEL013W,YMR028W,0.0,0.0,0.827,0.0
YEL013W,YMR163C,0.0,0.0,0.681,0.0
YEL013W,YMR186W,0.0,0.0,0.551,0.0
YEL013W,YMR197C,0.0,0.0,0.829,0.0
YEL013W,YNL086W,0.0,0.14709320933720463,0.0,0.0
YEL013W,YNL168C,0.0,0.0,0.752,0.0
YEL013W,YNL272C,0.0,0.0,0.646,0.0
YEL013W,YNL304W,0.0,0.0,0.681,0.0
YEL013W,YNL326C,0.0,0.0,0.998602,0.09375
YEL013W,YOL012C,0.0,0.0,0.776,0.0
YEL013W,YOR035C,0.0,0.0,0.646,0.0
YEL013W,YOR106W,0.0,0.0,0.897571,0.0826446280991736
YEL013W,YOR141C,0.0,0.0,0.547,0.0
YEL013W,YOR144C,0.0,0.1079811785486349,0.0,0.0
YEL013W,YOR326W,0.0,0.0,0.772,0.0
YEL013W,YPL180W,0.0,0.0,0.89196,0.0
YEL013W,YPL240C,0.0,0.0,0.551,0.0
YEL013W,YPR049C,0.0,0.0,0.0,0.0618556701030928
YEL013W,YPR149W,0.0,0.0,0.994,0.0
YEL013W,YPR185W,0.0,0.0,0.999202,0.0
YEL015W,YER035W,0.0,0.0,0.794,0.0
YEL015W,YER105C,0.0,0.0,0.554,0.0
YEL015W,YER112W,0.0,0.39298516451151033,0.804,0.0921052631578947
YEL015W,YER146W,0.0,0.2195855236053726,0.0,0.0
YEL015W,YER165W,0.0,0.0,0.0,0.0567375886524823
YEL015W,YGL173C,0.22995323146490002,0.0,0.99563,0.0555555555555556
YEL015W,YGL178W,0.0,0.27605227646884584,0.0,0.0
YEL015W,YGL213C,0.0,0.0,0.83,0.0
YEL015W,YGL222C,0.0,0.0,0.563,0.0
YEL015W,YGR116W,0.11252738376860062,0.0,0.846,0.0
YEL015W,YGR118W,0.0,0.4132806063609925,0.0,0.0
YEL015W,YGR178C,0.0,0.0,0.563,0.0895522388059701
YEL015W,YGR218W,0.22244028096797303,0.0,0.642061,0.0
YEL015W,YGR282C,0.0,0.13345111080012537,0.0,0.0
YEL015W,YHR121W,0.0,0.0,0.807283,0.0
YEL015W,YIL046W,0.06357108829369636,0.0,0.0,0.0
YEL015W,YIL066C,0.0,0.1035053494488818,0.0,0.0
YEL015W,YIR010W,0.0,0.0,0.547,0.0
YEL015W,YJL014W,0.0,0.0,0.562,0.0
YEL015W,YJL124C,0.0,0.38064565597116223,0.995764,0.15702479338843
YEL015W,YJR022W,0.2677908858092755,0.0,0.927,0.0
YEL015W,YJR045C,0.0,0.0,0.575,0.0
YEL015W,YJR077C,0.0,0.11984567878501763,0.0,0.0
YEL015W,YLL001W,0.0,0.13598708290516287,0.0,0.0
YEL015W,YLR069C,0.0,0.0,0.846,0.0
YEL015W,YLR082C,0.05213445787410158,0.0,0.0,0.0
YEL015W,YLR192C,0.0,0.0,0.675,0.0
YEL015W,YLR264W,0.4191528724269325,0.0,0.783084,0.0
YEL015W,YLR340W,0.0,0.0,0.563,0.0
YEL015W,YLR438C-A,0.0,0.2380541381563921,0.937,0.0
YEL015W,YML064C,0.06019093266302893,0.0,0.0,0.0
YEL015W,YML091C,0.0,0.13598708290516287,0.0,0.0
YEL015W,YMR047C,0.0,0.15658212595099316,0.0,0.0
YEL015W,YMR080C,0.0,0.11073303557709803,0.0,0.0
YEL015W,YMR083W,0.0,0.0,0.848,0.0
YEL015W,YMR109W,0.0,0.0,0.551,0.0
YEL015W,YMR268C,0.0,0.1532788975811884,0.0,0.0
YEL015W,YNL016W,0.0,0.0,0.0,0.0520833333333333
YEL015W,YNL118C,0.48613917871746853,0.0,0.999978,0.121019108280255
YEL015W,YNL147W,0.0,0.2780994889696016,0.0,0.0
YEL015W,YNL189W,0.0334248524189961,0.0,0.0,0.0
YEL015W,YOL149W,0.38594798101768124,0.0,0.999,0.117977528089888
YEL015W,YOR167C,0.2030648373378378,0.0,0.609,0.0
YEL015W,YPL169C,0.0,0.0,0.503,0.0
YEL015W,YPL204W,0.16241807514204526,0.0,0.0,0.0
YEL015W,YPR080W,0.0,0.0,0.591,0.0
YEL015W,YPR129W,0.0,0.0,0.961204,0.0714285714285714
YEL015W,YPR132W,0.0,0.4132806063609925,0.0,0.0
YEL015W,YPR160W,0.0,0.14087519778705748,0.0,0.0
YEL015W,YPR189W,0.0,0.0,0.83,0.0
YEL016C,YJL198W,0.0,0.0,0.0,0.0666666666666667
YEL016C,YJR125C,0.0,0.0,0.0,0.05
YEL016C,YLL038C,0.0,0.0,0.0,0.0769230769230769
YEL017C-A,YEL063C,0.0,0.39115144325474904,0.0,0.0
YEL017C-A,YEL070W,0.0,0.0,0.0,0.0625
YEL017C-A,YER005W,0.15674550338155058,0.0,0.0,0.05
YEL017C-A,YER026C,0.0,0.14724930456488447,0.0,0.0
YEL017C-A,YER118C,0.0,0.1320573491381571,0.0,0.0
YEL017C-A,YER189W,0.0,0.0,0.0,0.0769230769230769
YEL017C-A,YFL040W,0.0,0.13646411177481638,0.0,0.0
YEL017C-A,YFL041W,0.0,0.26152299453606104,0.0,0.0
YEL017C-A,YFL048C,0.0,0.15553441501195647,0.0,0.0
YEL017C-A,YFL062W,0.0,0.22271226874745778,0.0,0.0
YEL017C-A,YGL051W,0.0,0.19479305792149537,0.0,0.125
YEL017C-A,YGL053W,0.0,0.0,0.0,0.0526315789473684
YEL017C-A,YGL104C,0.0,0.26072584143404337,0.0,0.0
YEL017C-A,YGL137W,0.0,0.0,0.0,0.0769230769230769
YEL017C-A,YGL200C,0.4234665654515899,0.0,0.0,0.0
YEL017C-A,YGL226C-A,0.0,0.0,0.0,0.0526315789473684
YEL017C-A,YGL233W,0.0,0.0,0.0,0.0666666666666667
YEL017C-A,YGL259W,0.0,0.13646411177481638,0.0,0.0
YEL017C-A,YGR034W,0.0,0.0,0.0,0.0526315789473684
YEL017C-A,YGR060W,0.36680560242087185,0.0,0.0,0.0
YEL017C-A,YGR105W,0.0,0.14556833275404668,0.0,0.0
YEL017C-A,YGR118W,0.0,0.0,0.0,0.0526315789473684
YEL017C-A,YGR191W,0.0,0.309012778368122,0.0,0.0
YEL017C-A,YGR199W,0.0,0.13646411177481638,0.0,0.0
YEL017C-A,YGR260W,0.0,0.317558565543632,0.0,0.0
YEL017C-A,YGR284C,0.22578747420666204,0.0,0.0,0.0
YEL017C-A,YGR289C,0.0,0.19754152638491837,0.0,0.0
YEL017C-A,YGR295C,0.0,0.2026791895332838,0.0,0.0
YEL017C-A,YHL001W,0.0,0.0,0.0,0.0526315789473684
YEL017C-A,YHL033C,0.0,0.0,0.0,0.05
YEL017C-A,YHL042W,0.3267362502531889,0.0,0.0,0.0
YEL017C-A,YHL048W,0.0,0.3408890965078704,0.0,0.0
YEL017C-A,YHR007C,0.0,0.11322849434875952,0.0,0.0
YEL017C-A,YHR026W,0.0,0.21733598940094537,0.0,0.0
YEL017C-A,YHR043C,0.0,0.0,0.0,0.0666666666666667
YEL017C-A,YHR044C,0.0,0.0,0.0,0.0555555555555556
YEL017C-A,YHR053C,0.0,0.0,0.0,0.0869565217391304
YEL017C-A,YHR054C,0.0,0.0,0.0,0.0666666666666667
YEL017C-A,YHR055C,0.0,0.0,0.0,0.0869565217391304
YEL017C-A,YHR094C,0.0,0.1943196842384059,0.0,0.0
YEL017C-A,YHR098C,0.0,0.0,0.0,0.05
YEL017C-A,YHR110W,0.0,0.31309201779256024,0.0,0.0
YEL017C-A,YHR123W,0.0,0.4433510751666505,0.0,0.0
YEL017C-A,YHR133C,0.0,0.3130261740922119,0.0,0.0
YEL017C-A,YHR140W,0.0,0.35269840781302864,0.0,0.0
YEL017C-A,YHR141C,0.0,0.0,0.0,0.05
YEL017C-A,YHR142W,0.0,0.4099499683865269,0.0,0.0
YEL017C-A,YHR203C,0.0,0.0,0.0,0.05
YEL017C-A,YHR214W,0.0,0.0,0.0,0.0714285714285714
YEL017C-A,YHR214W-A,0.0,0.0,0.0,0.0714285714285714
YEL017C-A,YIL001W,0.0,0.0,0.0,0.0714285714285714
YEL017C-A,YIL016W,0.0,0.1729762765791662,0.0,0.0
YEL017C-A,YIL029C,0.0,0.0,0.0,0.0714285714285714
YEL017C-A,YIL069C,0.0,0.0,0.0,0.0526315789473684
YEL017C-A,YIL120W,0.0,0.16943113643719096,0.0,0.0
YEL017C-A,YIL177C,0.0,0.0,0.0,0.0666666666666667
YEL017C-A,YIR022W,0.0,0.14116979811584404,0.0,0.0
YEL017C-A,YJL004C,0.0,0.1877574153830279,0.0,0.0
YEL017C-A,YJL108C,0.15174341066561184,0.0,0.0,0.0
YEL017C-A,YJL117W,0.2714717831082129,0.0,0.0,0.0
YEL017C-A,YJL196C,0.0,0.220198705128259,0.0,0.0
YEL017C-A,YJL214W,0.0,0.1673959150797834,0.0,0.0
YEL017C-A,YJL219W,0.0,0.12670442820373085,0.0,0.0
YEL017C-A,YJL222W,0.0,0.15911517300748595,0.0,0.0
YEL017C-A,YJR010C-A,0.0,0.47714558602759566,0.0,0.0
