YGR220C,YKR006C
YDL083C,YHL001W
YJL210W,YMR026C
YCL028W,YPR070W
YBR253W,YMR112C
YHR165C,YLL036C
YGL011C,YGR135W
YLR147C,YOR308C
YCR046C,YLR312W-A
YDL082W,YJL177W
YER074W,YJL177W
YBL027W,YMR194W
YGR135W,YML092C
YOR210W,YPR187W
YER029C,YLR147C
YCL028W,YGL025C
YBL041W,YPR103W
YGL103W,YJL177W
YML073C,YOL127W
YCR052W,YLR357W
YGL127C,YPR168W
YBR253W,YPR168W
YGR084C,YNR037C
YJL140W,YOL005C
YGR085C,YLR029C
YKR006C,YNL005C
YDR308C,YLR071C
YDL083C,YDR447C
YER082C,YLR129W
YBL093C,YDL005C
YER074W,YGR085C
YGL129C,YNR037C
YGR030C,YNL221C
YIL017C,YMR135C
YGL103W,YHL001W
YER094C,YOR157C
YDR113C,YDR260C
YBR048W,YHR203C
YER029C,YML049C
YHR148W,YPR137W
YER013W,YKR086W
YGL135W,YGR085C
YBL027W,YHR141C
YDR447C,YML073C
YDR237W,YJL063C
YER074W,YNL069C
YER094C,YGR135W
YDR296W,YGR220C
YGL025C,YPL042C
YDR235W,YLR298C
YGL103W,YGR034W
YBR193C,YDL005C
YDR296W,YKR006C
YLR275W,YML049C
YBL004W,YPR144C
YLR147C,YPL213W
YDR443C,YLR071C
YGL127C,YMR112C
YOL135C,YOR174W
YDR471W,YOL127W
YER050C,YGR215W
YML092C,YOR157C
YER074W,YML063W
YLR147C,YML049C
YNR037C,YPL118W
YDL005C,YGL151W
YGR253C,YOR157C
YIL019W,YLR129W
YDL222C,YGL077C
YKL022C,YLR127C
YDL008W,YNL172W
YKR068C,YML077W
YDR471W,YKL180W
YER074W,YGR034W
YMR193W,YNL005C
YDR337W,YHL004W
YDL082W,YGL103W
YNL151C,YPR190C
YBR181C,YDL083C
YKL155C,YNR037C
YHR148W,YLR222C
YDL083C,YJR123W
YHR148W,YKR060W
YFR050C,YPR103W
YIL133C,YNL069C
YGR013W,YML046W
YDR080W,YPL045W
YGL103W,YNL069C
YER029C,YHR165C
YHR148W,YLL011W
YLR147C,YPR182W
YDR296W,YMR193W
YHR165C,YLR147C
YHL001W,YNL069C
YFR050C,YOR157C
YLL036C,YML049C
YCR031C,YJL177W
YDR322W,YLR312W-A
YGL011C,YJL001W
YGR091W,YPR178W
YDR418W,YHL001W
YKL144C,YKR025W
YDR471W,YIL018W
YHR165C,YLR275W
YDR176W,YDR392W
YCL039W,YIL017C
YDR118W,YHR166C
YNL236W,YOL135C
YDL083C,YML073C
YHR069C,YOL142W
YIL018W,YNL069C
YBL027W,YLR448W
YAL011W,YDR485C
YLR275W,YPL213W
YGR085C,YHL001W
YLR029C,YNL069C
YDR175C,YHL004W
YDL077C,YPL045W
YDR337W,YNR037C
YDL005C,YPR070W
YGR085C,YJR123W
YBL038W,YMR193W
YNL059C,YOR189W
YGR158C,YOL142W
YDL030W,YKL173W
YDL136W,YJL177W
YDR347W,YNR037C
YHR041C,YNL236W
YHL004W,YJR101W
YBR193C,YBR253W
YIL019W,YPL126W
YKL173W,YOR308C
YDR260C,YKL022C
YGR253C,YML092C
YDL087C,YIL061C
YDR324C,YLR222C
YGR129W,YJR050W
YGR135W,YOR362C
YGL111W,YOR272W
YHR059W,YPL013C
YBR122C,YOR150W
YDR308C,YGL127C
YHR148W,YLR409C
YIL018W,YOR312C
YMR093W,YPR144C
YBL038W,YLR312W-A
YHL004W,YPL118W
YBR181C,YMR194W
YER082C,YPL126W
YBR251W,YHR059W
YDL075W,YDL082W
YBR231C,YLR385C
YBR253W,YGL025C
YIL019W,YMR093W
